"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"persist in",202753036,3,"verb.stative",42,"v","persist in#1(persist_in%2:42:00::),continue#6(continue%2:42:12::)","do something repeatedly and showing no intention to stop","We continued our research into the cause of the illness|The landlord persists in asking us to move","persist in,continue",1,70,"verb group",202414686,"verb.social",41,"v","keep on#1(keep_on%2:41:00::),retain#2(retain%2:41:01::),continue#5(continue%2:41:00::),keep#10(keep%2:41:02::)","allow to remain in a place or position or maintain a property or feature","We cannot continue several servants any longer|She retains a lawyer|The family's fortune waned and they could not keep their household staff|We kept the work going as long as we could|She retained her composure|this garment retains its shape even after many washings|Our grant has run out and we cannot keep you on","keep on,retain,continue,keep"
"continue",202753036,1,"verb.stative",42,"v","persist in#1(persist_in%2:42:00::),continue#6(continue%2:42:12::)","do something repeatedly and showing no intention to stop","We continued our research into the cause of the illness|The landlord persists in asking us to move","persist in,continue",6,70,"verb group",202414686,"verb.social",41,"v","keep on#1(keep_on%2:41:00::),retain#2(retain%2:41:01::),continue#5(continue%2:41:00::),keep#10(keep%2:41:02::)","allow to remain in a place or position or maintain a property or feature","We cannot continue several servants any longer|She retains a lawyer|The family's fortune waned and they could not keep their household staff|We kept the work going as long as we could|She retained her composure|this garment retains its shape even after many washings|Our grant has run out and we cannot keep you on","keep on,retain,continue,keep"
"patronise",200910716,,"verb.communication",32,"v","patronage#2(patronage%2:32:00::),keep going#3(keep_going%2:32:00::),patronise#4(patronise%2:32:00::),patronize#4(patronize%2:32:00::),support#10(support%2:32:02::)","be a regular customer or client of","We patronize this store|Our sponsor kept our art studio going for as long as he could","patronage,keep going,patronise,patronize,support",4,70,"verb group",202689316,"verb.stative",42,"v","keep going#1(keep_going%2:42:02::),run on#2(run_on%2:42:00::)","continue uninterrupted","The party kept going until 4 A.M.|The disease will run on unchecked","keep going,run on"
"make water",200071765,,"verb.body",29,"v","make water#1(make_water%2:29:00::),wee-wee#1(wee-wee%2:29:00::),wee#1(wee%2:29:00::),spend a penny#1(spend_a_penny%2:29:00::),micturate#1(micturate%2:29:00::),pass water#1(pass_water%2:29:00::),pee#1(pee%2:29:00::),pee-pee#1(pee-pee%2:29:00::),relieve oneself#1(relieve_oneself%2:29:00::),piss#1(piss%2:29:00::),take a leak#1(take_a_leak%2:29:00::),piddle#2(piddle%2:29:00::),urinate#2(urinate%2:29:00::),puddle#9(puddle%2:29:00::),make#49(make%2:29:01::)","eliminate urine","Again, the cat had made on the expensive rug","make water,wee-wee,wee,spend a penny,micturate,pass water,pee,pee-pee,relieve oneself,piss,take a leak,piddle,urinate,puddle,make",1,70,"verb group",200073791,"verb.body",29,"v","ca-ca#1(ca-ca%2:29:00::),crap#1(crap%2:29:00::),defecate#1(defecate%2:29:00::),take a crap#1(take_a_crap%2:29:00::),take a shit#1(take_a_shit%2:29:00::),shit#2(shit%2:29:00::),stool#4(stool%2:29:00::),make#29(make%2:29:00::)","have a bowel movement","The dog had made in the flower beds","ca-ca,crap,defecate,take a crap,take a shit,shit,stool,make"
"crusade",202595095,,"verb.social",41,"v","crusade#1(crusade%2:41:10::),campaign#2(campaign%2:41:10::),agitate#3(agitate%2:41:10::),fight#4(fight%2:41:10::),push#7(push%2:41:10::),press#9(press%2:41:12::)","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for","The liberal party pushed for reforms|She is crusading for women's rights|The Dean is pushing for his favorite candidate","crusade,campaign,agitate,fight,push,press",1,70,"verb group",200978676,"verb.communication",32,"v","advertize#1(advertize%2:32:00::),advertise#2(advertise%2:32:00::),promote#3(promote%2:32:00::),push#3(push%2:32:00::)","make publicity for; try to sell (a product)","The company is heavily advertizing their new laptops|The salesman is aggressively pushing the new computer model","advertize,advertise,promote,push"
"help",201183586,2,"verb.consumption",34,"v","serve#5(serve%2:34:01::),help#5(help%2:34:00::)","help to some food; help with food or drink","I served him three times, and after that he helped himself","serve,help",5,70,"verb group",201182642,"verb.consumption",34,"v","dish#1(dish%2:34:00::),dish up#1(dish_up%2:34:00::),serve up#1(serve_up%2:34:00::),dish out#2(dish_out%2:34:00::),serve#6(serve%2:34:00::)","provide (usually but not necessarily food)","We serve meals for the homeless|She dished out the soup at 8 P.M.|The entertainers served up a lively show","dish,dish up,serve up,dish out,serve"
"serve",201183586,21,"verb.consumption",34,"v","serve#5(serve%2:34:01::),help#5(help%2:34:00::)","help to some food; help with food or drink","I served him three times, and after that he helped himself","serve,help",5,70,"verb group",201182642,"verb.consumption",34,"v","dish#1(dish%2:34:00::),dish up#1(dish_up%2:34:00::),serve up#1(serve_up%2:34:00::),dish out#2(dish_out%2:34:00::),serve#6(serve%2:34:00::)","provide (usually but not necessarily food)","We serve meals for the homeless|She dished out the soup at 8 P.M.|The entertainers served up a lively show","dish,dish up,serve up,dish out,serve"
"masculinize",200568037,,"verb.change",30,"v","masculinize#1(masculinize%2:30:01::)","give a masculine appearance or character to","Fashion designers have masculinized women's looks in the 1990s","masculinize",1,70,"verb group",200567711,"verb.change",30,"v","masculinise#1(masculinise%2:30:00::),virilize#1(virilize%2:30:00::),virilise#1(virilise%2:30:00::),masculinize#2(masculinize%2:30:00::)","produce virilism in or cause to assume masculine characteristics, as through a hormonal imbalance or hormone therapy","the drugs masculinized the teenage girl","masculinise,virilize,virilise,masculinize"
"habilitate",200047662,,"verb.body",29,"v","raiment#1(raiment%2:29:00::),clothe#1(clothe%2:29:00::),enclothe#1(enclothe%2:29:00::),apparel#1(apparel%2:29:00::),tog#1(tog%2:29:00::),garb#1(garb%2:29:00::),garment#1(garment%2:29:00::),fit out#2(fit_out%2:29:00::),dress#2(dress%2:29:01::),habilitate#2(habilitate%2:29:00::)","provide with clothes or put clothes on","Parents must feed and dress their child","raiment,clothe,enclothe,apparel,tog,garb,garment,fit out,dress,habilitate",2,70,"verb group",200046251,"verb.body",29,"v","get dressed#1(get_dressed%2:29:00::),dress#1(dress%2:29:00::)","put on clothes","we had to dress quickly|dress the patient|Can the child dress by herself?","get dressed,dress"
"clothe",200047662,4,"verb.body",29,"v","raiment#1(raiment%2:29:00::),clothe#1(clothe%2:29:00::),enclothe#1(enclothe%2:29:00::),apparel#1(apparel%2:29:00::),tog#1(tog%2:29:00::),garb#1(garb%2:29:00::),garment#1(garment%2:29:00::),fit out#2(fit_out%2:29:00::),dress#2(dress%2:29:01::),habilitate#2(habilitate%2:29:00::)","provide with clothes or put clothes on","Parents must feed and dress their child","raiment,clothe,enclothe,apparel,tog,garb,garment,fit out,dress,habilitate",1,70,"verb group",200046251,"verb.body",29,"v","get dressed#1(get_dressed%2:29:00::),dress#1(dress%2:29:00::)","put on clothes","we had to dress quickly|dress the patient|Can the child dress by herself?","get dressed,dress"
"impart",202300495,7,"verb.possession",40,"v","impart#1(impart%2:40:00::),pass on#2(pass_on%2:40:03::),give#12(give%2:40:09::),leave#13(leave%2:40:02::)","transmit (knowledge or skills)","give a secret to the Russians|impart a new skill to the students|leave your name and address here","impart,pass on,give,leave",1,70,"verb group",202233218,"verb.possession",40,"v","bequeath#1(bequeath%2:40:00::),will#3(will%2:40:00::),leave#10(leave%2:40:01::)","leave or give by will after one's death","My aunt bequeathed me all her jewelry|My grandfather left me his entire estate","bequeath,will,leave"
"leave",202300495,3,"verb.possession",40,"v","impart#1(impart%2:40:00::),pass on#2(pass_on%2:40:03::),give#12(give%2:40:09::),leave#13(leave%2:40:02::)","transmit (knowledge or skills)","give a secret to the Russians|impart a new skill to the students|leave your name and address here","impart,pass on,give,leave",13,70,"verb group",202233218,"verb.possession",40,"v","bequeath#1(bequeath%2:40:00::),will#3(will%2:40:00::),leave#10(leave%2:40:01::)","leave or give by will after one's death","My aunt bequeathed me all her jewelry|My grandfather left me his entire estate","bequeath,will,leave"
"leave behind",200360776,,"verb.change",30,"v","leave behind#2(leave_behind%2:30:00::),leave#12(leave%2:30:03::)","be survived by after one's death","He left six children|At her death, she left behind her husband and 11 cats","leave behind,leave",2,70,"verb group",202233218,"verb.possession",40,"v","bequeath#1(bequeath%2:40:00::),will#3(will%2:40:00::),leave#10(leave%2:40:01::)","leave or give by will after one's death","My aunt bequeathed me all her jewelry|My grandfather left me his entire estate","bequeath,will,leave"
"cover",200892879,1,"verb.communication",32,"v","underwrite#2(underwrite%2:32:00::),insure#3(insure%2:32:00::),cover#14(cover%2:32:00::)","protect by insurance","The insurance won't cover this","underwrite,insure,cover",14,70,"verb group",202677887,"verb.stative",42,"v","overcompensate#1(overcompensate%2:42:00::),compensate#3(compensate%2:42:03::),cover#15(cover%2:42:14::)","make up for shortcomings or a feeling of inferiority by exaggerating good qualities","he is compensating for being a bad father","overcompensate,compensate,cover"
"mire",201838577,,"verb.motion",38,"v","mire#2(mire%2:38:01::),bog down#2(bog_down%2:38:01::)","cause to get stuck as if in a mire","The mud mired our cart","mire,bog down",2,70,"verb group",201838370,"verb.motion",38,"v","get stuck#1(get_stuck%2:38:00::),grind to a halt#1(grind_to_a_halt%2:38:00::),mire#3(mire%2:38:00::),bog down#3(bog_down%2:38:00::)","be unable to move further","The car bogged down in the sand","get stuck,grind to a halt,mire,bog down"
"bog down",201838577,,"verb.motion",38,"v","mire#2(mire%2:38:01::),bog down#2(bog_down%2:38:01::)","cause to get stuck as if in a mire","The mud mired our cart","mire,bog down",2,70,"verb group",201838370,"verb.motion",38,"v","get stuck#1(get_stuck%2:38:00::),grind to a halt#1(grind_to_a_halt%2:38:00::),mire#3(mire%2:38:00::),bog down#3(bog_down%2:38:00::)","be unable to move further","The car bogged down in the sand","get stuck,grind to a halt,mire,bog down"
"recombine",200567000,,"verb.change",30,"v","recombine#2(recombine%2:30:01::)","cause genetic recombination","should scientists recombine DNA?","recombine",2,70,"verb group",200567166,"verb.change",30,"v","recombine#1(recombine%2:30:00::)","undergo genetic recombination","The DNA can recombine","recombine"
"jibe",202662554,,"verb.stative",42,"v","gibe#1(gibe%2:42:00::),match#1(match%2:42:00::),jibe#1(jibe%2:42:00::),correspond#1(correspond%2:42:00::),tally#1(tally%2:42:00::),agree#3(agree%2:42:00::),fit#5(fit%2:42:04::),check#9(check%2:42:08::)","be compatible, similar or consistent; coincide in their characteristics","The two stories don't agree in many details|The handwriting checks with the signature on the check|The suspect's fingerprints don't match those on the gun","gibe,match,jibe,correspond,tally,agree,fit,check",1,70,"verb group",202705185,"verb.stative",42,"v","accord#1(accord%2:42:00::),harmonise#1(harmonise%2:42:00::),concord#1(concord%2:42:00::),harmonize#1(harmonize%2:42:00::),fit in#1(fit_in%2:42:00::),consort#2(consort%2:42:00::),agree#4(agree%2:42:01::)","go together","The colors don't harmonize|Their ideas concorded","accord,harmonise,concord,harmonize,fit in,consort,agree"
"develop",200171865,12,"verb.change",30,"v","build up#5(build_up%2:30:03::),develop#6(develop%2:30:04::)","change the use of and make available or usable","develop land|The remote areas of the country were gradually built up|The country developed its natural resources","build up,develop",6,70,"verb group",200254647,"verb.change",30,"v","make grow#1(make_grow%2:30:00::),develop#12(develop%2:30:01::)","cause to grow and differentiate in ways conforming to its natural development","The perfect climate here develops the grain|He developed a new kind of apple","make grow,develop"
"ca-ca",200073791,,"verb.body",29,"v","ca-ca#1(ca-ca%2:29:00::),crap#1(crap%2:29:00::),defecate#1(defecate%2:29:00::),take a crap#1(take_a_crap%2:29:00::),take a shit#1(take_a_shit%2:29:00::),shit#2(shit%2:29:00::),stool#4(stool%2:29:00::),make#29(make%2:29:00::)","have a bowel movement","The dog had made in the flower beds","ca-ca,crap,defecate,take a crap,take a shit,shit,stool,make",1,70,"verb group",200071765,"verb.body",29,"v","make water#1(make_water%2:29:00::),wee-wee#1(wee-wee%2:29:00::),wee#1(wee%2:29:00::),spend a penny#1(spend_a_penny%2:29:00::),micturate#1(micturate%2:29:00::),pass water#1(pass_water%2:29:00::),pee#1(pee%2:29:00::),pee-pee#1(pee-pee%2:29:00::),relieve oneself#1(relieve_oneself%2:29:00::),piss#1(piss%2:29:00::),take a leak#1(take_a_leak%2:29:00::),piddle#2(piddle%2:29:00::),urinate#2(urinate%2:29:00::),puddle#9(puddle%2:29:00::),make#49(make%2:29:01::)","eliminate urine","Again, the cat had made on the expensive rug","make water,wee-wee,wee,spend a penny,micturate,pass water,pee,pee-pee,relieve oneself,piss,take a leak,piddle,urinate,puddle,make"
"keep",202206547,32,"verb.possession",40,"v","keep#3(keep%2:40:00::),hold on#5(hold_on%2:40:00::)","retain possession of","Can I keep my old stuffed animals?|She kept her maiden name after she married","keep,hold on",3,70,"verb group",202287942,"verb.possession",40,"v","keep open#1(keep_open%2:40:00::),hold open#1(hold_open%2:40:00::),save#10(save%2:40:03::),keep#16(keep%2:40:09::)","retain rights to","keep my seat, please|keep open the possibility of a merger|keep my job for me while I give birth","keep open,hold open,save,keep"
"mature",200096933,,"verb.body",29,"v","suppurate#1(suppurate%2:29:01::),mature#6(mature%2:29:04::)","cause to ripen and discharge pus","The oil suppurates the pustules","suppurate,mature",6,70,"verb group",200096520,"verb.body",29,"v","fester#1(fester%2:29:00::),suppurate#2(suppurate%2:29:00::),maturate#3(maturate%2:29:00::)","ripen and generate pus","her wounds are festering","fester,suppurate,maturate"
"suppurate",200096933,,"verb.body",29,"v","suppurate#1(suppurate%2:29:01::),mature#6(mature%2:29:04::)","cause to ripen and discharge pus","The oil suppurates the pustules","suppurate,mature",1,70,"verb group",200096520,"verb.body",29,"v","fester#1(fester%2:29:00::),suppurate#2(suppurate%2:29:00::),maturate#3(maturate%2:29:00::)","ripen and generate pus","her wounds are festering","fester,suppurate,maturate"
"go",201078986,1,"verb.competition",33,"v","move#15(move%2:33:00::),go#21(go%2:33:00::)","have a turn; make one's move in a game","Can I go now?","move,go",21,70,"verb group",200881019,"verb.communication",32,"v","make a motion#1(make_a_motion%2:32:00::),move#16(move%2:32:00::)","propose formally; in a debate or parliamentary meeting","","make a motion,move"
"conk out",200435418,,"verb.change",30,"v","conk out#1(conk_out%2:30:00::),go bad#1(go_bad%2:30:01::),die#4(die%2:30:04::),break down#4(break_down%2:30:00::),fail#4(fail%2:30:00::),give way#4(give_way%2:30:00::),give out#4(give_out%2:30:00::),break#17(break%2:30:05::),go#30(go%2:30:03::)","stop operating or functioning","The engine finally went|The bus we travelled in broke down on the way to town|The coffee maker broke|her eyesight went after the accident|The car died on the road|The engine failed on the way to town","conk out,go bad,die,break down,fail,give way,give out,break,go",1,70,"verb group",200359116,"verb.change",30,"v","pass away#1(pass_away%2:30:00::),cash in one's chips#1(cash_in_one's_chips%2:30:00::),buy the farm#1(buy_the_farm%2:30:00::),decease#1(decease%2:30:00::),croak#1(croak%2:30:00::),give-up the ghost#1(give-up_the_ghost%2:30:00::),perish#1(perish%2:30:00::),kick the bucket#1(kick_the_bucket%2:30:00::),snuff it#1(snuff_it%2:30:00::),drop dead#1(drop_dead%2:30:00::),die#1(die%2:30:00::),expire#2(expire%2:30:00::),pop off#2(pop_off%2:30:00::),conk#3(conk%2:30:00::),exit#3(exit%2:30:00::),choke#12(choke%2:30:01::),go#17(go%2:30:00::),pass#24(pass%2:30:11::)","pass from physical life and lose all bodily attributes and functions necessary to sustain life","She died from cancer|The children perished in the fire|The old guy kicked the bucket at the age of 102|The patient went peacefully","pass away,cash in one's chips,buy the farm,decease,croak,give-up the ghost,perish,kick the bucket,snuff it,drop dead,die,expire,pop off,conk,exit,choke,go,pass"
"go",200435418,,"verb.change",30,"v","conk out#1(conk_out%2:30:00::),go bad#1(go_bad%2:30:01::),die#4(die%2:30:04::),break down#4(break_down%2:30:00::),fail#4(fail%2:30:00::),give way#4(give_way%2:30:00::),give out#4(give_out%2:30:00::),break#17(break%2:30:05::),go#30(go%2:30:03::)","stop operating or functioning","The engine finally went|The bus we travelled in broke down on the way to town|The coffee maker broke|her eyesight went after the accident|The car died on the road|The engine failed on the way to town","conk out,go bad,die,break down,fail,give way,give out,break,go",30,70,"verb group",200359116,"verb.change",30,"v","pass away#1(pass_away%2:30:00::),cash in one's chips#1(cash_in_one's_chips%2:30:00::),buy the farm#1(buy_the_farm%2:30:00::),decease#1(decease%2:30:00::),croak#1(croak%2:30:00::),give-up the ghost#1(give-up_the_ghost%2:30:00::),perish#1(perish%2:30:00::),kick the bucket#1(kick_the_bucket%2:30:00::),snuff it#1(snuff_it%2:30:00::),drop dead#1(drop_dead%2:30:00::),die#1(die%2:30:00::),expire#2(expire%2:30:00::),pop off#2(pop_off%2:30:00::),conk#3(conk%2:30:00::),exit#3(exit%2:30:00::),choke#12(choke%2:30:01::),go#17(go%2:30:00::),pass#24(pass%2:30:11::)","pass from physical life and lose all bodily attributes and functions necessary to sustain life","She died from cancer|The children perished in the fire|The old guy kicked the bucket at the age of 102|The patient went peacefully","pass away,cash in one's chips,buy the farm,decease,croak,give-up the ghost,perish,kick the bucket,snuff it,drop dead,die,expire,pop off,conk,exit,choke,go,pass"
"powder",200332964,,"verb.change",30,"v","powder#1(powder%2:30:00::),pulverize#1(pulverize%2:30:00::),powderize#2(powderize%2:30:00::),powderise#2(powderise%2:30:00::),pulverise#3(pulverise%2:30:00::)","make into a powder by breaking up or cause to become dust","pulverize the grains","powder,pulverize,powderize,powderise,pulverise",1,70,"verb group",200333255,"verb.change",30,"v","powderize#1(powderize%2:30:01::),powderise#1(powderise%2:30:01::),pulverise#2(pulverise%2:30:01::),pulverize#3(pulverize%2:30:01::)","become powder or dust","When it was blown up, the building powderized","powderize,powderise,pulverise,pulverize"
"go forth",202012687,,"verb.motion",38,"v","go forth#1(go_forth%2:38:00::),leave#1(leave%2:38:01::),go away#2(go_away%2:38:00::)","go away from a place","She didn't leave until midnight|The ship leaves at midnight|At what time does your train leave?","go forth,leave,go away",1,70,"verb group",202387963,"verb.social",41,"v","pull up stakes#1(pull_up_stakes%2:41:00::),depart#5(depart%2:41:00::),leave#8(leave%2:41:00::)","remove oneself from an association with or participation in","She wants to leave|The teenager left home|She left her position with the Red Cross|He left the Senate after two terms|after 20 years with the same company, she pulled up stakes","pull up stakes,depart,leave"
"leave",202012687,146,"verb.motion",38,"v","go forth#1(go_forth%2:38:00::),leave#1(leave%2:38:01::),go away#2(go_away%2:38:00::)","go away from a place","She didn't leave until midnight|The ship leaves at midnight|At what time does your train leave?","go forth,leave,go away",1,70,"verb group",202387963,"verb.social",41,"v","pull up stakes#1(pull_up_stakes%2:41:00::),depart#5(depart%2:41:00::),leave#8(leave%2:41:00::)","remove oneself from an association with or participation in","She wants to leave|The teenager left home|She left her position with the Red Cross|He left the Senate after two terms|after 20 years with the same company, she pulled up stakes","pull up stakes,depart,leave"
"blister",200380698,,"verb.change",30,"v","blister#3(blister%2:30:01::)","cause blisters to form on","the tight shoes and perspiration blistered her feet","blister",3,70,"verb group",200380476,"verb.change",30,"v","vesicate#1(vesicate%2:30:00::),blister#1(blister%2:30:00::)","get blistered","Her feet blistered during the long hike","vesicate,blister"
"tick",200663799,,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark",4,70,"verb group",200663441,"verb.cognition",31,"v","check#1(check%2:31:00::),check into#1(check_into%2:31:00::),check out#1(check_out%2:31:00::),suss out#1(suss_out%2:31:00::),check up on#1(check_up_on%2:31:00::),check over#1(check_over%2:31:00::),look into#2(look_into%2:31:00::),go over#3(go_over%2:31:01::)","examine so as to determine accuracy, quality, or condition","check the brakes|Check out the engine","check,check into,check out,suss out,check up on,check over,look into,go over"
"suppurate",200096520,,"verb.body",29,"v","fester#1(fester%2:29:00::),suppurate#2(suppurate%2:29:00::),maturate#3(maturate%2:29:00::)","ripen and generate pus","her wounds are festering","fester,suppurate,maturate",2,70,"verb group",200096933,"verb.body",29,"v","suppurate#1(suppurate%2:29:01::),mature#6(mature%2:29:04::)","cause to ripen and discharge pus","The oil suppurates the pustules","suppurate,mature"
"run",202617508,2,"verb.stative",42,"v","run#18(run%2:42:06::)","occur persistently","Musical talent runs in the family","run",18,70,"verb group",202652838,"verb.stative",42,"v","die hard#1(die_hard%2:42:00::),persist#1(persist%2:42:00::),prevail#3(prevail%2:42:00::),endure#7(endure%2:42:08::),run#17(run%2:42:03::)","continue to exist","These stories die hard|The legend of Elvis endures","die hard,persist,prevail,endure,run"
"wring",201353196,,"verb.contact",35,"v","wring#4(wring%2:35:02::)","twist, squeeze, or compress in order to extract liquid","wring the towels","wring",4,70,"verb group",201352924,"verb.contact",35,"v","contort#1(contort%2:35:00::),wring#1(wring%2:35:01::),deform#2(deform%2:35:02::),distort#3(distort%2:35:00::)","twist and press out of shape","","contort,wring,deform,distort"
"conjure",201632688,,"verb.creation",36,"v","conjure up#1(conjure_up%2:36:00::),invoke#1(invoke%2:36:00::),conjure#1(conjure%2:36:00::),bring up#1(bring_up%2:36:00::),call down#1(call_down%2:36:00::),call forth#2(call_forth%2:36:00::),put forward#3(put_forward%2:36:00::),arouse#3(arouse%2:36:00::),evoke#4(evoke%2:36:02::),stir#6(stir%2:36:00::),raise#7(raise%2:36:01::)","summon into action or bring into existence, often as if by magic","he conjured wild birds in the air|call down the spirits from the mountain|raise the specter of unemployment","conjure up,invoke,conjure,bring up,call down,call forth,put forward,arouse,evoke,stir,raise",1,70,"verb group",201649946,"verb.creation",36,"v","call forth#1(call_forth%2:36:01::),kick up#2(kick_up%2:36:00::),provoke#2(provoke%2:36:00::),evoke#2(evoke%2:36:00::)","evoke or provoke to appear or occur","Her behavior provoked a quarrel between the couple","call forth,kick up,provoke,evoke"
"conjure up",201632688,5,"verb.creation",36,"v","conjure up#1(conjure_up%2:36:00::),invoke#1(invoke%2:36:00::),conjure#1(conjure%2:36:00::),bring up#1(bring_up%2:36:00::),call down#1(call_down%2:36:00::),call forth#2(call_forth%2:36:00::),put forward#3(put_forward%2:36:00::),arouse#3(arouse%2:36:00::),evoke#4(evoke%2:36:02::),stir#6(stir%2:36:00::),raise#7(raise%2:36:01::)","summon into action or bring into existence, often as if by magic","he conjured wild birds in the air|call down the spirits from the mountain|raise the specter of unemployment","conjure up,invoke,conjure,bring up,call down,call forth,put forward,arouse,evoke,stir,raise",1,70,"verb group",201649946,"verb.creation",36,"v","call forth#1(call_forth%2:36:01::),kick up#2(kick_up%2:36:00::),provoke#2(provoke%2:36:00::),evoke#2(evoke%2:36:00::)","evoke or provoke to appear or occur","Her behavior provoked a quarrel between the couple","call forth,kick up,provoke,evoke"
"revive",200024040,,"verb.body",29,"v","resuscitate#2(resuscitate%2:29:01::),come to#4(come_to%2:29:00::),revive#5(revive%2:29:02::)","return to consciousness","The patient came to quickly|She revived after the doctor gave her an injection","resuscitate,come to,revive",5,70,"verb group",200024272,"verb.body",29,"v","revivify#1(revivify%2:29:00::),reanimate#1(reanimate%2:29:00::),vivify#1(vivify%2:29:00::),recreate#1(recreate%2:29:02::),revive#2(revive%2:29:00::),renovate#3(renovate%2:29:00::),animate#4(animate%2:29:00::),quicken#5(quicken%2:29:00::),repair#5(repair%2:29:03::)","give new life or energy to","This will renovate my spirits|This treatment repaired my health|A hot soup will revive me","revivify,reanimate,vivify,recreate,revive,renovate,animate,quicken,repair"
"adhere",201223443,1,"verb.contact",35,"v","cling#1(cling%2:35:00::),cohere#1(cohere%2:35:00::),cleave#3(cleave%2:35:02::),adhere#3(adhere%2:35:01::),stick#14(stick%2:35:01::)","come or be in close contact with; stick or hold together and resist separation","The dress clings to her body|The label stuck to the box|The sushi rice grains cohere","cling,cohere,cleave,adhere,stick",3,70,"verb group",201358996,"verb.contact",35,"v","bond#1(bond%2:35:00::),hold fast#1(hold_fast%2:35:00::),bind#1(bind%2:35:06::),stick to#1(stick_to%2:35:03::),stick#3(stick%2:35:00::),adhere#6(adhere%2:35:00::)","stick to firmly","Will this wallpaper adhere to the wall?","bond,hold fast,bind,stick to,stick,adhere"
"cut",200202086,1,"verb.change",30,"v","edit out#1(edit_out%2:30:00::),edit#3(edit%2:30:01::),cut#10(cut%2:30:07::)","cut and assemble the components of","edit film|cut recording tape","edit out,edit,cut",10,70,"verb group",200244786,"verb.change",30,"v","abbreviate#1(abbreviate%2:30:01::),abridge#1(abridge%2:30:00::),foreshorten#1(foreshorten%2:30:00::),shorten#2(shorten%2:30:02::),contract#9(contract%2:30:05::),reduce#16(reduce%2:30:08::),cut#37(cut%2:30:08::)","reduce in scope while retaining essential elements","The manuscript must be shortened","abbreviate,abridge,foreshorten,shorten,contract,reduce,cut"
"edit",200202086,,"verb.change",30,"v","edit out#1(edit_out%2:30:00::),edit#3(edit%2:30:01::),cut#10(cut%2:30:07::)","cut and assemble the components of","edit film|cut recording tape","edit out,edit,cut",3,70,"verb group",200244786,"verb.change",30,"v","abbreviate#1(abbreviate%2:30:01::),abridge#1(abridge%2:30:00::),foreshorten#1(foreshorten%2:30:00::),shorten#2(shorten%2:30:02::),contract#9(contract%2:30:05::),reduce#16(reduce%2:30:08::),cut#37(cut%2:30:08::)","reduce in scope while retaining essential elements","The manuscript must be shortened","abbreviate,abridge,foreshorten,shorten,contract,reduce,cut"
"check",200664206,6,"verb.cognition",31,"v","see to it#1(see_to_it%2:31:00::),insure#1(insure%2:31:00::),ascertain#2(ascertain%2:31:00::),ensure#2(ensure%2:31:00::),check#3(check%2:31:02::),assure#4(assure%2:31:00::),control#8(control%2:31:01::),see#10(see%2:31:03::)","be careful or certain to do something; make certain of something","He verified that the valves were closed|See that the curtains are closed|control the quality of the product","see to it,insure,ascertain,ensure,check,assure,control,see",3,70,"verb group",200663799,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark"
"fit",202665080,11,"verb.stative",42,"v","fit#2(fit%2:42:02::),go#26(go%2:42:05::)","be the right size or shape; fit correctly or as desired","This piece won't fit into the puzzle","fit,go",2,70,"verb group",202705554,"verb.stative",42,"v","blend in#1(blend_in%2:42:00::),blend#2(blend%2:42:00::),go#24(go%2:42:11::)","blend or harmonize","This flavor will blend with those in your dish|This sofa won't go with the chairs","blend in,blend,go"
"rinse",201272678,1,"verb.contact",35,"v","wash#1(wash%2:35:02::),rinse#2(rinse%2:35:02::)","clean with some chemical process","","wash,rinse",2,70,"verb group",201537572,"verb.contact",35,"v","launder#1(launder%2:35:00::),wash#3(wash%2:35:00::)","cleanse with a cleaning agent, such as soap, and water","Wash the towels, please!","launder,wash"
"dally",200713863,,"verb.cognition",31,"v","trifle#3(trifle%2:31:01::),dally#4(dally%2:31:01::),play#21(play%2:31:01::)","consider not very seriously","He is trifling with her|She plays with the thought of moving to Tasmania","trifle,dally,play",4,70,"verb group",202441693,"verb.social",41,"v","dally#1(dally%2:41:00::),toy#1(toy%2:41:00::),flirt#2(flirt%2:41:00::),play#23(play%2:41:13::)","behave carelessly or indifferently","Play about with a young girl's affection","dally,toy,flirt,play"
