"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"sit down",201546318,1,"verb.contact",35,"v","seat#1(seat%2:35:00::),sit down#2(sit_down%2:35:00::),sit#9(sit%2:35:01::)","show to a seat; assign a seat for","The host seated me next to Mrs. Smith","seat,sit down,sit",2,23,"cause",201545443,"verb.contact",35,"v","sit#1(sit%2:35:00::),sit down#3(sit_down%2:35:03::)","be seated","","sit,sit down"
"lift",201977276,31,"verb.motion",38,"v","lift#1(lift%2:38:00::),elevate#2(elevate%2:38:00::),raise#2(raise%2:38:00::),get up#3(get_up%2:38:00::),bring up#4(bring_up%2:38:00::)","raise from a lower to a higher position","Raise your hands|Lift a load","lift,elevate,raise,get up,bring up",1,23,"cause",201971776,"verb.motion",38,"v","rise#1(rise%2:38:00::),go up#1(go_up%2:38:00::),move up#2(move_up%2:38:00::),lift#4(lift%2:38:03::),arise#5(arise%2:38:04::),come up#6(come_up%2:38:03::),uprise#6(uprise%2:38:01::)","move upward","The fog lifted|The smoke arose from the forest fire|The mist uprose from the meadows","rise,go up,move up,lift,arise,come up,uprise"
"outwear",200074774,,"verb.body",29,"v","wear down#1(wear_down%2:29:00::),wear out#1(wear_out%2:29:00::),tire out#1(tire_out%2:29:00::),fag out#1(fag_out%2:29:00::),wear upon#1(wear_upon%2:29:00::),weary#1(weary%2:29:00::),outwear#2(outwear%2:29:00::),jade#2(jade%2:29:01::),fatigue#2(fatigue%2:29:00::),tire#2(tire%2:29:01::),fag#3(fag%2:29:00::),wear#8(wear%2:29:03::)","exhaust or get tired through overuse or great strain or stress","We wore ourselves out on this hike","wear down,wear out,tire out,fag out,wear upon,weary,outwear,jade,fatigue,tire,fag,wear",2,23,"cause",200075867,"verb.body",29,"v","fatigue#1(fatigue%2:29:01::),jade#1(jade%2:29:00::),tire#1(tire%2:29:00::),weary#2(weary%2:29:01::),pall#8(pall%2:29:00::)","lose interest or become bored with something or somebody","I'm so tired of your mother and her complaints about my food","fatigue,jade,tire,weary,pall"
"get across",200593348,1,"verb.cognition",31,"v","dawn#1(dawn%2:31:13::),fall into place#1(fall_into_place%2:31:00::),sink in#1(sink_in%2:31:00::),come home#1(come_home%2:31:13::),get across#2(get_across%2:31:00::),penetrate#3(penetrate%2:31:01::),get through#5(get_through%2:31:00::),click#7(click%2:31:13::)","become clear or enter one's consciousness or emotions","It dawned on him that she had betrayed him|she was penetrated with sorrow","dawn,fall into place,sink in,come home,get across,penetrate,get through,click",2,23,"cause",200590481,"verb.cognition",31,"v","understand#1(understand%2:31:00::)","know and comprehend the nature or meaning of","She did not understand her husband|I understand what she means","understand"
"displace",201853814,,"verb.motion",38,"v","move#2(move%2:38:01::),displace#4(displace%2:38:02::)","cause to move or shift into a new position or place, both in a concrete and in an abstract sense","Move those boxes into the corner, please|I'm moving my money to another bank|The director moved more responsibilities onto his new assistant","move,displace",4,23,"cause",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"set off",201646737,4,"verb.creation",36,"v","activate#1(activate%2:36:00::),actuate#1(actuate%2:36:00::),set off#1(set_off%2:36:00::),spark#1(spark%2:36:00::),touch off#1(touch_off%2:36:00::),trigger#1(trigger%2:36:00::),trigger off#1(trigger_off%2:36:00::),spark off#1(spark_off%2:36:00::),trip#4(trip%2:36:00::)","put in motion or move to act","trigger a reaction|actuate the circuits","activate,actuate,set off,spark,touch off,trigger,trigger off,spark off,trip",1,23,"cause",200340744,"verb.change",30,"v","come about#1(come_about%2:30:00::),happen#1(happen%2:30:00::),occur#1(occur%2:30:00::),take place#1(take_place%2:30:00::),hap#1(hap%2:30:00::),go on#2(go_on%2:30:00::),pass off#5(pass_off%2:30:00::),fall out#5(fall_out%2:30:00::),pass#8(pass%2:30:00::)","come to pass","What is happening?|The meeting took place off without an incidence|Nothing occurred that seemed important","come about,happen,occur,take place,hap,go on,pass off,fall out,pass"
"slip",202080080,,"verb.motion",38,"v","slip#9(slip%2:38:12::)","cause to move with a smooth or sliding motion","he slipped the bolt into place","slip",9,23,"cause",202079859,"verb.motion",38,"v","slip#5(slip%2:38:05::)","move smoothly and easily","the bolt slipped into place|water slipped from the polished marble","slip"
"relax",200025647,1,"verb.body",29,"v","make relaxed#1(make_relaxed%2:29:00::),unstrain#1(unstrain%2:29:00::),unlax#1(unlax%2:29:01::),relax#4(relax%2:29:01::),unwind#4(unwind%2:29:01::),loosen up#5(loosen_up%2:29:01::)","cause to feel relaxed","A hot bath always relaxes me","make relaxed,unstrain,unlax,relax,unwind,loosen up",4,23,"cause",200026378,"verb.body",29,"v","relax#1(relax%2:29:00::),unwind#3(unwind%2:29:00::),decompress#3(decompress%2:29:00::),loosen up#4(loosen_up%2:29:00::),unbend#5(unbend%2:29:01::),slow down#5(slow_down%2:29:00::)","become less tense, rest, or take one's ease","He relaxed in the hot tub|Let's all relax after a hard day's work","relax,unwind,decompress,loosen up,unbend,slow down"
"beef up",200221295,1,"verb.change",30,"v","beef up#1(beef_up%2:30:00::),strengthen#1(strengthen%2:30:01::),fortify#1(fortify%2:30:01::)","make strong or stronger","This exercise will strengthen your upper body|strengthen the relations between the two countries","beef up,strengthen,fortify",1,23,"cause",200220887,"verb.change",30,"v","strengthen#2(strengthen%2:30:00::)","gain strength","His body strengthened","strengthen"
"let down",201976339,7,"verb.motion",38,"v","bring down#1(bring_down%2:38:01::),lower#1(lower%2:38:00::),take down#1(take_down%2:38:00::),let down#1(let_down%2:38:00::),get down#2(get_down%2:38:00::)","move something or somebody to a lower position","take down the vase from the shelf","bring down,lower,take down,let down,get down",1,23,"cause",201974040,"verb.motion",38,"v","descend#1(descend%2:38:00::),go down#1(go_down%2:38:02::),come down#1(come_down%2:38:00::),fall#2(fall%2:38:00::)","move downward and lower, but not necessarily all the way","The temperature is going down|The barometer is falling|The curtain fell on the diva|Her hand went up and then fell again","descend,go down,come down,fall"
"unwrap",200935925,,"verb.communication",32,"v","divulge#1(divulge%2:32:00::),let on#1(let_on%2:32:00::),disclose#1(disclose%2:32:00::),reveal#2(reveal%2:32:00::),unwrap#2(unwrap%2:32:00::),expose#2(expose%2:32:01::),let out#2(let_out%2:32:00::),give away#2(give_away%2:32:00::),uncover#3(uncover%2:32:00::),discover#6(discover%2:32:04::),bring out#9(bring_out%2:32:06::),break#15(break%2:32:00::)","make known to the public information that was previously known only to a few people or that was meant to be kept a secret","The auction house would not disclose the price at which the van Gogh had sold|The actress won't reveal how old she is|bring out the truth|he broke the news to her|unwrap the evidence in the murder case|The newspaper uncovered the President's illegal dealings","divulge,let on,disclose,reveal,unwrap,expose,let out,give away,uncover,discover,bring out,break",2,23,"cause",200938161,"verb.communication",32,"v","get around#1(get_around%2:32:00::),get out#6(get_out%2:32:00::),break#46(break%2:32:05::)","be released or become known; of news","News of her death broke in the morning","get around,get out,break"
"work out",200100305,,"verb.body",29,"v","exercise#3(exercise%2:29:01::),work#6(work%2:29:00::),work out#8(work_out%2:29:01::)","give a workout to","Some parents exercise their infants|My personal trainer works me hard|work one's muscles|this puzzle will exercise your mind","exercise,work,work out",8,23,"cause",200099475,"verb.body",29,"v","work out#4(work_out%2:29:00::),exercise#4(exercise%2:29:00::)","do physical exercise","She works out in the gym every day","work out,exercise"
"tide",201877949,,"verb.motion",38,"v","tide#2(tide%2:38:03::)","cause to float with the tide","","tide",2,23,"cause",201877845,"verb.motion",38,"v","tide#3(tide%2:38:02::)","be carried with the tide","","tide"
"remove",202409427,3,"verb.social",41,"v","move out#1(move_out%2:41:00::),take out#1(take_out%2:41:01::),remove#4(remove%2:41:02::)","cause to leave","The teacher took the children out of the classroom","move out,take out,remove",4,23,"cause",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"amend",200206293,2,"verb.change",30,"v","improve#1(improve%2:30:01::),ameliorate#1(ameliorate%2:30:01::),meliorate#1(meliorate%2:30:01::),amend#2(amend%2:30:00::),better#2(better%2:30:01::)","to make better","The editor improved the manuscript with his changes","improve,ameliorate,meliorate,amend,better",2,23,"cause",200205454,"verb.change",30,"v","ameliorate#2(ameliorate%2:30:00::),meliorate#2(meliorate%2:30:00::),improve#2(improve%2:30:00::),better#3(better%2:30:00::)","get better","The weather improved toward evening","ameliorate,meliorate,improve,better"
"hale",202509574,,"verb.social",41,"v","coerce#1(coerce%2:41:00::),force#1(force%2:41:00::),hale#1(hale%2:41:00::),pressure#1(pressure%2:41:00::),squeeze#4(squeeze%2:41:01::)","to cause to do through pressure or necessity, by physical, moral or intellectual means","She forced him to take a job in the city|He squeezed her for information","coerce,force,hale,pressure,squeeze",1,23,"cause",202371743,"verb.social",41,"v","act#1(act%2:41:00::),move#8(move%2:41:00::)","perform an action, or work out or perform (an action)","think before you act|The governor should act on the new energy bill|We must move quickly|The nanny acted quickly by grabbing the toddler and covering him with a wet towel","act,move"
"propagate",200055613,,"verb.body",29,"v","propagate#7(propagate%2:29:01::)","cause to propagate, as by grafting or layering","","propagate",7,23,"cause",200055281,"verb.body",29,"v","propagate#8(propagate%2:29:00::)","multiply sexually or asexually","","propagate"
"disperse",200970234,,"verb.communication",32,"v","disseminate#1(disseminate%2:32:00::),circulate#2(circulate%2:32:00::),pass around#2(pass_around%2:32:00::),circularise#3(circularise%2:32:00::),broadcast#3(broadcast%2:32:00::),diffuse#3(diffuse%2:32:00::),circularize#4(circularize%2:32:00::),spread#5(spread%2:32:00::),disperse#6(disperse%2:32:00::),propagate#6(propagate%2:32:00::),distribute#6(distribute%2:32:00::)","cause to become widely known","spread information|circulate a rumor|broadcast the news","disseminate,circulate,pass around,circularise,broadcast,diffuse,circularize,spread,disperse,propagate,distribute",6,23,"cause",200971896,"verb.communication",32,"v","circulate#1(circulate%2:32:01::),go around#2(go_around%2:32:00::),spread#6(spread%2:32:02::)","become widely known and passed on","the rumor spread|the story went around in the office","circulate,go around,spread"
"bounce",202258956,,"verb.possession",40,"v","bounce#6(bounce%2:40:01::)","refuse to accept and send back","bounce a check","bounce",6,23,"cause",202259112,"verb.possession",40,"v","bounce#4(bounce%2:40:00::)","come back after being refused","the check bounced","bounce"
"get down",201976339,1,"verb.motion",38,"v","bring down#1(bring_down%2:38:01::),lower#1(lower%2:38:00::),take down#1(take_down%2:38:00::),let down#1(let_down%2:38:00::),get down#2(get_down%2:38:00::)","move something or somebody to a lower position","take down the vase from the shelf","bring down,lower,take down,let down,get down",2,23,"cause",201974040,"verb.motion",38,"v","descend#1(descend%2:38:00::),go down#1(go_down%2:38:02::),come down#1(come_down%2:38:00::),fall#2(fall%2:38:00::)","move downward and lower, but not necessarily all the way","The temperature is going down|The barometer is falling|The curtain fell on the diva|Her hand went up and then fell again","descend,go down,come down,fall"
"leap",201968363,,"verb.motion",38,"v","leap#4(leap%2:38:10::),jump#11(jump%2:38:01::)","cause to jump or leap","the trainer jumped the tiger through the hoop","leap,jump",4,23,"cause",201967149,"verb.motion",38,"v","bound#1(bound%2:38:01::),spring#1(spring%2:38:01::),leap#1(leap%2:38:00::),jump#1(jump%2:38:00::)","move forward by leaps and bounds","The horse bounded across the meadow|The child leapt across the puddle|Can you jump over the fence?","bound,spring,leap,jump"
"move",201853814,57,"verb.motion",38,"v","move#2(move%2:38:01::),displace#4(displace%2:38:02::)","cause to move or shift into a new position or place, both in a concrete and in an abstract sense","Move those boxes into the corner, please|I'm moving my money to another bank|The director moved more responsibilities onto his new assistant","move,displace",2,23,"cause",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"lighten",201817573,1,"verb.emotion",37,"v","lighten#1(lighten%2:37:01::),lighten up#1(lighten_up%2:37:01::),buoy up#2(buoy_up%2:37:01::)","make more cheerful","the conversation lightened me up a bit","lighten,lighten up,buoy up",1,23,"cause",200861942,"verb.communication",32,"v","buoy up#1(buoy_up%2:32:00::),lighten up#2(lighten_up%2:32:00::),lighten#3(lighten%2:32:00::)","become more cheerful","after a glass of wine, he lightened up a bit","buoy up,lighten up,lighten"
"wear out",200074774,2,"verb.body",29,"v","wear down#1(wear_down%2:29:00::),wear out#1(wear_out%2:29:00::),tire out#1(tire_out%2:29:00::),fag out#1(fag_out%2:29:00::),wear upon#1(wear_upon%2:29:00::),weary#1(weary%2:29:00::),outwear#2(outwear%2:29:00::),jade#2(jade%2:29:01::),fatigue#2(fatigue%2:29:00::),tire#2(tire%2:29:01::),fag#3(fag%2:29:00::),wear#8(wear%2:29:03::)","exhaust or get tired through overuse or great strain or stress","We wore ourselves out on this hike","wear down,wear out,tire out,fag out,wear upon,weary,outwear,jade,fatigue,tire,fag,wear",1,23,"cause",200075867,"verb.body",29,"v","fatigue#1(fatigue%2:29:01::),jade#1(jade%2:29:00::),tire#1(tire%2:29:00::),weary#2(weary%2:29:01::),pall#8(pall%2:29:00::)","lose interest or become bored with something or somebody","I'm so tired of your mother and her complaints about my food","fatigue,jade,tire,weary,pall"
"season",202195593,,"verb.perception",39,"v","flavor#1(flavor%2:39:00::),season#1(season%2:39:00::),flavour#1(flavour%2:39:00::)","lend flavor to","Season the chicken breast after roasting it","flavor,season,flavour",1,23,"cause",202198113,"verb.perception",39,"v","savour#1(savour%2:39:02::),taste#1(taste%2:39:02::),savor#2(savor%2:39:02::)","have flavor; taste of something","","savour,taste,savor"
"stand up",201549088,2,"verb.contact",35,"v","place upright#1(place_upright%2:35:00::),stand up#3(stand_up%2:35:03::),stand#10(stand%2:35:01::)","put into an upright position","Can you stand the bookshelf up?","place upright,stand up,stand",3,23,"cause",201548431,"verb.contact",35,"v","stand#1(stand%2:35:00::),stand up#4(stand_up%2:35:00::)","be standing; be upright","We had to stand for the entire performance!","stand,stand up"
"inspissate",200432371,,"verb.change",30,"v","thicken#1(thicken%2:30:01::),inspissate#2(inspissate%2:30:01::)","make thick or thicker","inspissate the tar so that it becomes pitch|Thicken the sauce","thicken,inspissate",2,23,"cause",200432161,"verb.change",30,"v","thicken#2(thicken%2:30:00::),inspissate#3(inspissate%2:30:00::)","become thick or thicker","The sauce thickened|The egg yolk will inspissate","thicken,inspissate"
"polymerise",200267472,,"verb.change",30,"v","polymerize#1(polymerize%2:30:02::),polymerise#1(polymerise%2:30:02::)","cause (a compound) to polymerize","","polymerize,polymerise",1,23,"cause",200267083,"verb.change",30,"v","polymerize#2(polymerize%2:30:00::),polymerise#2(polymerise%2:30:00::)","undergo polymerization","","polymerize,polymerise"
"shut up",200462539,1,"verb.change",30,"v","silence#1(silence%2:30:00::),hush up#2(hush_up%2:30:00::),still#2(still%2:30:00::),hush#2(hush%2:30:01::),shut up#3(shut_up%2:30:00::),quieten#3(quieten%2:30:00::)","cause to be quiet or not talk","Please silence the children in the church!","silence,hush up,still,hush,shut up,quieten",3,23,"cause",200462400,"verb.change",30,"v","hush#1(hush%2:30:00::)","become quiet or still; fall silent","hush my baby!","hush"
"kill",201326537,103,"verb.contact",35,"v","kill#1(kill%2:35:00::)","cause to die; put to death, usually intentionally or knowingly","This man killed several people when he tried to rob a bank|The farmer killed a pig for the holidays","kill",1,23,"cause",200359116,"verb.change",30,"v","pass away#1(pass_away%2:30:00::),cash in one's chips#1(cash_in_one's_chips%2:30:00::),buy the farm#1(buy_the_farm%2:30:00::),decease#1(decease%2:30:00::),croak#1(croak%2:30:00::),give-up the ghost#1(give-up_the_ghost%2:30:00::),perish#1(perish%2:30:00::),kick the bucket#1(kick_the_bucket%2:30:00::),snuff it#1(snuff_it%2:30:00::),drop dead#1(drop_dead%2:30:00::),die#1(die%2:30:00::),expire#2(expire%2:30:00::),pop off#2(pop_off%2:30:00::),conk#3(conk%2:30:00::),exit#3(exit%2:30:00::),choke#12(choke%2:30:01::),go#17(go%2:30:00::),pass#24(pass%2:30:11::)","pass from physical life and lose all bodily attributes and functions necessary to sustain life","She died from cancer|The children perished in the fire|The old guy kicked the bucket at the age of 102|The patient went peacefully","pass away,cash in one's chips,buy the farm,decease,croak,give-up the ghost,perish,kick the bucket,snuff it,drop dead,die,expire,pop off,conk,exit,choke,go,pass"
"heat",200371948,11,"verb.change",30,"v","heat#1(heat%2:30:01::),heat up#2(heat_up%2:30:00::)","make hot or hotter","the sun heats the oceans|heat the water on the stove","heat,heat up",1,23,"cause",200373349,"verb.change",30,"v","hot up#1(hot_up%2:30:02::),heat up#1(heat_up%2:30:01::),heat#4(heat%2:30:00::)","gain heat or get hot","The room heated up quickly","hot up,heat up,heat"
"propagate",200970234,,"verb.communication",32,"v","disseminate#1(disseminate%2:32:00::),circulate#2(circulate%2:32:00::),pass around#2(pass_around%2:32:00::),circularise#3(circularise%2:32:00::),broadcast#3(broadcast%2:32:00::),diffuse#3(diffuse%2:32:00::),circularize#4(circularize%2:32:00::),spread#5(spread%2:32:00::),disperse#6(disperse%2:32:00::),propagate#6(propagate%2:32:00::),distribute#6(distribute%2:32:00::)","cause to become widely known","spread information|circulate a rumor|broadcast the news","disseminate,circulate,pass around,circularise,broadcast,diffuse,circularize,spread,disperse,propagate,distribute",6,23,"cause",200971896,"verb.communication",32,"v","circulate#1(circulate%2:32:01::),go around#2(go_around%2:32:00::),spread#6(spread%2:32:02::)","become widely known and passed on","the rumor spread|the story went around in the office","circulate,go around,spread"
"bring out",202160911,,"verb.perception",39,"v","bring on#2(bring_on%2:39:00::),bring out#5(bring_out%2:39:01::),produce#6(produce%2:39:00::)","bring onto the market or release","produce a movie|bring out a book|produce a new play","bring on,bring out,produce",5,23,"cause",200423074,"verb.change",30,"v","appear#2(appear%2:30:00::)","come into sight or view","A new star appeared on the horizon|The shepherd claimed that the Virgin Mary appeared to him|He suddenly appeared at the wedding","appear"
"cheer",200861131,,"verb.communication",32,"v","cheer up#1(cheer_up%2:32:01::),jolly up#1(jolly_up%2:32:00::),jolly along#1(jolly_along%2:32:00::),cheer#3(cheer%2:32:03::)","cause (somebody) to feel happier or more cheerful","She tried to cheer up the disappointed child when he failed to win the spelling bee","cheer up,jolly up,jolly along,cheer",3,23,"cause",200860959,"verb.communication",32,"v","chirk up#1(chirk_up%2:32:00::),cheer up#2(cheer_up%2:32:00::),cheer#4(cheer%2:32:00::)","become cheerful","","chirk up,cheer up,cheer"
"take down",201976339,3,"verb.motion",38,"v","bring down#1(bring_down%2:38:01::),lower#1(lower%2:38:00::),take down#1(take_down%2:38:00::),let down#1(let_down%2:38:00::),get down#2(get_down%2:38:00::)","move something or somebody to a lower position","take down the vase from the shelf","bring down,lower,take down,let down,get down",1,23,"cause",201974040,"verb.motion",38,"v","descend#1(descend%2:38:00::),go down#1(go_down%2:38:02::),come down#1(come_down%2:38:00::),fall#2(fall%2:38:00::)","move downward and lower, but not necessarily all the way","The temperature is going down|The barometer is falling|The curtain fell on the diva|Her hand went up and then fell again","descend,go down,come down,fall"
"unteach",200832301,,"verb.communication",32,"v","unteach#2(unteach%2:32:01::)","cause to unlearn","teach somebody to unlearn old habits or methods","unteach",2,23,"cause",200600095,"verb.cognition",31,"v","unlearn#2(unlearn%2:31:00::)","discard something previously learnt, like an old habit","","unlearn"
"flow",202070949,1,"verb.motion",38,"v","flow#3(flow%2:38:02::)","cause to flow","The artist flowed the washes on the paper","flow",3,23,"cause",202070199,"verb.motion",38,"v","course#2(course%2:38:00::),flow#2(flow%2:38:00::),run#6(run%2:38:01::),feed#8(feed%2:38:04::)","move along, of liquids","Water flowed into the cave|the Missouri feeds into the Mississippi","course,flow,run,feed"
"explode",200307505,14,"verb.change",30,"v","blow up#1(blow_up%2:30:03::),detonate#1(detonate%2:30:00::),explode#1(explode%2:30:01::),set off#4(set_off%2:30:00::)","cause to burst with a violent release of energy","We exploded the nuclear bomb","blow up,detonate,explode,set off",1,23,"cause",200307079,"verb.change",30,"v","detonate#2(detonate%2:30:01::),blow up#5(blow_up%2:30:05::),explode#9(explode%2:30:04::)","burst and release energy as through a violent chemical or physical reaction","the bomb detonated at noon|The Molotov cocktail exploded","detonate,blow up,explode"
"trip",201646737,,"verb.creation",36,"v","activate#1(activate%2:36:00::),actuate#1(actuate%2:36:00::),set off#1(set_off%2:36:00::),spark#1(spark%2:36:00::),touch off#1(touch_off%2:36:00::),trigger#1(trigger%2:36:00::),trigger off#1(trigger_off%2:36:00::),spark off#1(spark_off%2:36:00::),trip#4(trip%2:36:00::)","put in motion or move to act","trigger a reaction|actuate the circuits","activate,actuate,set off,spark,touch off,trigger,trigger off,spark off,trip",4,23,"cause",200340744,"verb.change",30,"v","come about#1(come_about%2:30:00::),happen#1(happen%2:30:00::),occur#1(occur%2:30:00::),take place#1(take_place%2:30:00::),hap#1(hap%2:30:00::),go on#2(go_on%2:30:00::),pass off#5(pass_off%2:30:00::),fall out#5(fall_out%2:30:00::),pass#8(pass%2:30:00::)","come to pass","What is happening?|The meeting took place off without an incidence|Nothing occurred that seemed important","come about,happen,occur,take place,hap,go on,pass off,fall out,pass"
"offend",201792591,2,"verb.emotion",37,"v","pique#1(pique%2:37:00::),offend#1(offend%2:37:01::)","cause to feel resentment or indignation","Her tactless remark offended me","pique,offend",1,23,"cause",201776769,"verb.emotion",37,"v","resent#1(resent%2:37:00::)","feel bitter or indignant about","She resents being paid less than her co-workers","resent"
"utilise",201161182,,"verb.consumption",34,"v","apply#1(apply%2:34:00::),employ#1(employ%2:34:00::),use#1(use%2:34:01::),utilize#1(utilize%2:34:00::),utilise#1(utilise%2:34:00::)","put into service; make work or employ for a particular purpose or for its inherent or natural purpose","use your head!|I can't use this tool|Apply a magnetic field here|This thinking was applied to many projects|I apply this rule to get good results|use the plastic bags to store the food|He doesn't know how to use a computer|we only use Spanish at home|How do you utilize this tool?","apply,employ,use,utilize,utilise",1,23,"cause",202681838,"verb.stative",42,"v","go for#1(go_for%2:42:00::),apply#2(apply%2:42:00::),hold#25(hold%2:42:04::)","be pertinent or relevant or applicable","The same laws apply to you!|This theory holds for all irrational numbers|The same rules go for everyone","go for,apply,hold"
"bubble",200520356,,"verb.change",30,"v","bubble#4(bubble%2:30:01::)","cause to form bubbles","bubble gas through a liquid","bubble",4,23,"cause",200520183,"verb.change",30,"v","bubble#1(bubble%2:30:00::)","form, produce, or emit bubbles","The soup was bubbling","bubble"
"take out",202409427,7,"verb.social",41,"v","move out#1(move_out%2:41:00::),take out#1(take_out%2:41:01::),remove#4(remove%2:41:02::)","cause to leave","The teacher took the children out of the classroom","move out,take out,remove",1,23,"cause",201835005,"verb.motion",38,"v","move#3(move%2:38:00::)","move so as to change position, perform a nontranslational motion","He moved his hand slightly to the right","move"
"remind",200612290,22,"verb.cognition",31,"v","remind#1(remind%2:31:00::)","put in the mind of someone","Remind me to call Mother","remind",1,23,"cause",200609532,"verb.cognition",31,"v","recall#1(recall%2:31:00::),recollect#1(recollect%2:31:00::),remember#1(remember%2:31:00::),call back#2(call_back%2:31:00::),call up#3(call_up%2:31:04::),think#4(think%2:31:02::),retrieve#4(retrieve%2:31:00::)","recall knowledge from memory; have a recollection","I can't remember saying any such thing|I can't think what her last name was|can you remember her phone number?|call up memories|Do you remember that he once loved you?","recall,recollect,remember,call back,call up,think,retrieve"
"prove",201978801,,"verb.motion",38,"v","leaven#1(leaven%2:38:00::),prove#7(prove%2:38:00::),raise#15(raise%2:38:01::)","cause to puff up with a leaven","unleavened bread","leaven,prove,raise",7,23,"cause",201986348,"verb.motion",38,"v","prove#6(prove%2:38:01::),rise#15(rise%2:38:02::)","increase in volume","the dough rose slowly in the warm room","prove,rise"
"make grow",200254647,,"verb.change",30,"v","make grow#1(make_grow%2:30:00::),develop#12(develop%2:30:01::)","cause to grow and differentiate in ways conforming to its natural development","The perfect climate here develops the grain|He developed a new kind of apple","make grow,develop",1,23,"cause",200231172,"verb.change",30,"v","grow#2(grow%2:30:00::)","become larger, greater, or bigger; expand or gain","The problem grew too large for me|Her business grew fast","grow"
"rotate",202049071,,"verb.motion",38,"v","circumvolve#1(circumvolve%2:38:00::),rotate#4(rotate%2:38:00::)","cause to turn on an axis or center","Rotate the handle","circumvolve,rotate",4,23,"cause",202048324,"verb.motion",38,"v","rotate#1(rotate%2:38:01::),revolve#1(revolve%2:38:00::),go around#4(go_around%2:38:01::)","turn on or around an axis or a center","The Earth revolves around the Sun|The lamb roast rotates on a spit over the fire","rotate,revolve,go around"
"lower",201976339,15,"verb.motion",38,"v","bring down#1(bring_down%2:38:01::),lower#1(lower%2:38:00::),take down#1(take_down%2:38:00::),let down#1(let_down%2:38:00::),get down#2(get_down%2:38:00::)","move something or somebody to a lower position","take down the vase from the shelf","bring down,lower,take down,let down,get down",1,23,"cause",201974040,"verb.motion",38,"v","descend#1(descend%2:38:00::),go down#1(go_down%2:38:02::),come down#1(come_down%2:38:00::),fall#2(fall%2:38:00::)","move downward and lower, but not necessarily all the way","The temperature is going down|The barometer is falling|The curtain fell on the diva|Her hand went up and then fell again","descend,go down,come down,fall"
"ignite",202764811,2,"verb.weather",43,"v","ignite#1(ignite%2:43:00::),light#4(light%2:43:00::)","cause to start burning; subject to fire or great heat","Great heat can ignite almost any dry matter|Light a cigarette","ignite,light",1,23,"cause",200377704,"verb.change",30,"v","burn#3(burn%2:30:00::),combust#5(combust%2:30:00::)","undergo combustion","Maple wood burns well","burn,combust"
"employ",201161182,42,"verb.consumption",34,"v","apply#1(apply%2:34:00::),employ#1(employ%2:34:00::),use#1(use%2:34:01::),utilize#1(utilize%2:34:00::),utilise#1(utilise%2:34:00::)","put into service; make work or employ for a particular purpose or for its inherent or natural purpose","use your head!|I can't use this tool|Apply a magnetic field here|This thinking was applied to many projects|I apply this rule to get good results|use the plastic bags to store the food|He doesn't know how to use a computer|we only use Spanish at home|How do you utilize this tool?","apply,employ,use,utilize,utilise",1,23,"cause",202681838,"verb.stative",42,"v","go for#1(go_for%2:42:00::),apply#2(apply%2:42:00::),hold#25(hold%2:42:04::)","be pertinent or relevant or applicable","The same laws apply to you!|This theory holds for all irrational numbers|The same rules go for everyone","go for,apply,hold"
"fit",200301318,7,"verb.change",30,"v","fit#3(fit%2:30:01::)","make fit","fit a dress|He fitted other pieces of paper to his cut-out","fit",3,23,"cause",202665080,"verb.stative",42,"v","fit#2(fit%2:42:02::),go#26(go%2:42:05::)","be the right size or shape; fit correctly or as desired","This piece won't fit into the puzzle","fit,go"
"discover",200935925,4,"verb.communication",32,"v","divulge#1(divulge%2:32:00::),let on#1(let_on%2:32:00::),disclose#1(disclose%2:32:00::),reveal#2(reveal%2:32:00::),unwrap#2(unwrap%2:32:00::),expose#2(expose%2:32:01::),let out#2(let_out%2:32:00::),give away#2(give_away%2:32:00::),uncover#3(uncover%2:32:00::),discover#6(discover%2:32:04::),bring out#9(bring_out%2:32:06::),break#15(break%2:32:00::)","make known to the public information that was previously known only to a few people or that was meant to be kept a secret","The auction house would not disclose the price at which the van Gogh had sold|The actress won't reveal how old she is|bring out the truth|he broke the news to her|unwrap the evidence in the murder case|The newspaper uncovered the President's illegal dealings","divulge,let on,disclose,reveal,unwrap,expose,let out,give away,uncover,discover,bring out,break",6,23,"cause",200938161,"verb.communication",32,"v","get around#1(get_around%2:32:00::),get out#6(get_out%2:32:00::),break#46(break%2:32:05::)","be released or become known; of news","News of her death broke in the morning","get around,get out,break"
