"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"introversive",301354041,,"adj.all",0,"a","introvertive#1(introvertive%3:00:00::),introversive#1(introversive%3:00:00::)","directed inward; marked by interest in yourself or concerned with inner feelings","","introvertive,introversive",1,60,"attribute",104553450,"noun.attribute",7,"n","introversion#3(introversion%1:07:00::)","(psychology) an introverted disposition; concern with one's own thoughts and feelings","","introversion"
"formalness",104842727,,"noun.attribute",7,"n","formalness#1(formalness%1:07:00::),formality#2(formality%1:07:00::)","a manner that strictly observes all forms and ceremonies","the formality of his voice made the others pay him close attention","formalness,formality",1,60,"attribute",301049533,"adj.all",0,"a","informal#3(informal%3:00:02::)","used of spoken and written language","","informal"
"playfulness",104580748,,"noun.attribute",7,"n","playfulness#2(playfulness%1:07:00::),fun#4(fun%1:07:00::)","a disposition to find (or make) causes for amusement","her playfulness surprised me|he was fun to be with","playfulness,fun",2,60,"attribute",302131090,"adj.all",0,"a","unplayful#1(unplayful%3:00:00::),sober#4(sober%3:00:02::),serious#5(serious%3:00:02::)","completely lacking in playfulness","","unplayful,sober,serious"
"curly",301033760,2,"adj.all",0,"a","curly#1(curly%3:00:00::)","(of hair) having curls or waves","they envied her naturally curly hair","curly",1,60,"attribute",105005673,"noun.attribute",7,"n","waviness#1(waviness%1:07:00::),curliness#1(curliness%1:07:00::)","(of hair) a tendency to curl","","waviness,curliness"
"alike",301413635,2,"adj.all",0,"a","alike#1(alike%3:00:00::),similar#2(similar%3:00:04::),like#3(like%3:00:04::)","having the same or similar characteristics","all politicians are alike|they looked utterly alike|friends are generally alike in background and taste","alike,similar,like",1,60,"attribute",104676184,"noun.attribute",7,"n","alikeness#1(alikeness%1:07:00::),similitude#1(similitude%1:07:00::),likeness#1(likeness%1:07:00::)","similarity in appearance or character or nature between persons or things","man created God in his own likeness","alikeness,similitude,likeness"
"expressed",300943807,1,"adj.all",0,"a","explicit#1(explicit%3:00:00::),expressed#2(expressed%3:00:00::)","precisely and clearly expressed or readily observable; leaving nothing to implication","explicit instructions|she made her wishes explicit|explicit sexual scenes","explicit,expressed",2,60,"attribute",104753393,"noun.attribute",7,"n","explicitness#1(explicitness%1:07:00::)","clarity as a consequence of being explicit","","explicitness"
"regard",105634803,2,"noun.cognition",9,"n","attentiveness#1(attentiveness%1:09:00::),heed#1(heed%1:09:00::),paying attention#1(paying_attention%1:09:00::),regard#2(regard%1:09:01::)","paying particular notice (as to children or helpless people)","his attentiveness to her wishes|he spends without heed to the consequences","attentiveness,heed,paying attention,regard",2,60,"attribute",301198149,"adj.all",0,"a","heedful#1(heedful%3:00:00::),paying attention#1(paying_attention%3:00:00::),attentive#2(attentive%3:00:04::),thoughtful#4(thoughtful%3:00:04::)","taking heed; giving close and thoughtful attention","heedful of the warnings|so heedful a writer|heedful of what they were doing","heedful,paying attention,attentive,thoughtful"
"happy",301151909,37,"adj.all",0,"a","happy#1(happy%3:00:00::)","enjoying or showing or marked by joy or pleasure","a happy smile|spent many happy days on the beach|a happy marriage","happy",1,60,"attribute",113925818,"noun.state",26,"n","happiness#1(happiness%1:26:00::),felicity#2(felicity%1:26:00::)","state of well-being characterized by emotions ranging from contentment to intense joy","","happiness,felicity"
"usual",300491099,29,"adj.all",0,"a","usual#1(usual%3:00:00::)","occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure","grew the usual vegetables|the usual summer heat|came at the usual time|the child's usual bedtime","usual",1,60,"attribute",104727465,"noun.attribute",7,"n","usualness#1(usualness%1:07:00::)","commonness by virtue of not being unusual","","usualness"
"dehiscent",300706309,,"adj.all",0,"a","dehiscent#1(dehiscent%3:00:00::)","(of e.g. fruits and anthers) opening spontaneously at maturity to release seeds","","dehiscent",1,60,"attribute",111379618,"noun.phenomenon",19,"n","dehiscence#1(dehiscence%1:19:00::)","(biology) release of material by splitting open of an organ or tissue; the natural bursting open at maturity of a fruit or other reproductive body to release seeds or spores or the bursting open of a surgically closed wound","","dehiscence"
"unafraid",300082141,1,"adj.all",0,"a","unafraid#1(unafraid%3:00:00::),fearless#1(fearless%3:00:00::)","oblivious of dangers or perils or calmly resolute in facing them","","unafraid,fearless",1,60,"attribute",107449139,"noun.feeling",12,"n","fear#1(fear%1:12:00::),fright#1(fright%1:12:00::),fearfulness#1(fearfulness%1:12:00::)","an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)","","fear,fright,fearfulness"
"lawful",301398794,,"adj.all",0,"a","lawful#1(lawful%3:00:00::)","conformable to or allowed by law","lawful methods of dissent","lawful",1,60,"attribute",104741166,"noun.attribute",7,"n","lawfulness#1(lawfulness%1:07:00::)","the quality of conforming to law","","lawfulness"
"honesty",104802699,2,"noun.attribute",7,"n","honesty#1(honesty%1:07:00::),honestness#1(honestness%1:07:00::)","the quality of being honest","","honesty,honestness",1,60,"attribute",302327226,"adj.all",0,"a","corrupt#2(corrupt%3:00:04::),crooked#2(crooked%3:00:02::)","not straight; dishonest or immoral or evasive","","corrupt,crooked"
"quantity",105040170,7,"noun.attribute",7,"n","quantity#2(quantity%1:07:00::)","an adequate or large amount","he had a quantity of ammunition","quantity",2,60,"attribute",302344897,"adj.all",0,"a","insufficient#1(insufficient%3:00:00::),deficient#2(deficient%3:00:04::)","of a quantity not able to fulfill a need or requirement","insufficient funds","insufficient,deficient"
"sociable",302265292,,"adj.all",0,"a","sociable#1(sociable%3:00:00::)","inclined to or conducive to companionship with others","a sociable occasion|enjoyed a sociable chat|a sociable conversation|Americans are sociable and gregarious","sociable",1,60,"attribute",104584417,"noun.attribute",7,"n","sociableness#1(sociableness%1:07:00::),sociability#1(sociability%1:07:00::)","the relative tendency or disposition to be sociable or associate with one's fellows","","sociableness,sociability"
"friendly",301078461,25,"adj.all",0,"a","friendly#1(friendly%3:00:01::)","characteristic of or befitting a friend","friendly advice|a friendly neighborhood|the only friendly person here|a friendly host and hostess","friendly",1,60,"attribute",104585824,"noun.attribute",7,"n","friendliness#2(friendliness%1:07:00::)","a friendly disposition","","friendliness"
"unmindful",301985439,,"adj.all",0,"a","unmindful#1(unmindful%3:00:00::),forgetful#2(forgetful%3:00:02::),mindless#3(mindless%3:00:00::)","not mindful or attentive","while thus unmindful of his steps he stumbled","unmindful,forgetful,mindless",1,60,"attribute",104595250,"noun.attribute",7,"n","mindfulness#1(mindfulness%1:07:00::),heedfulness#1(heedfulness%1:07:00::)","the trait of staying aware of (paying close attention to) your responsibilities","","mindfulness,heedfulness"
"felicity",104647616,1,"noun.attribute",7,"n","felicity#1(felicity%1:07:00::),felicitousness#1(felicitousness%1:07:00::)","pleasing and appropriate manner or style (especially manner or style of expression)","","felicity,felicitousness",1,60,"attribute",301003359,"adj.all",0,"a","felicitous#1(felicitous%3:00:00::)","exhibiting an agreeably appropriate manner or style","a felicitous speaker","felicitous"
"stypsis",105133432,,"noun.attribute",7,"n","stypsis#1(stypsis%1:07:00::),astringency#2(astringency%1:07:00::)","the ability to contract or draw together soft body tissues to check blood flow or restrict secretion of fluids","","stypsis,astringency",1,60,"attribute",300191511,"adj.all",0,"a","nonastringent#1(nonastringent%3:00:00::)","not astringent","","nonastringent"
"time",115055444,7,"noun.time",28,"n","clock time#1(clock_time%1:28:00::),time#7(time%1:28:03::)","a reading of a point in time as given by a clock","the time is 10 o'clock|do you know what time it is?","clock time,time",7,60,"attribute",300131668,"adj.all",0,"a","postmeridian#1(postmeridian%3:00:00::)","after noon","","postmeridian"
"infertile",301005901,1,"adj.all",0,"a","infertile#1(infertile%3:00:00::),unfertile#1(unfertile%3:00:00::),sterile#1(sterile%3:00:00::)","incapable of reproducing","an infertile couple","infertile,unfertile,sterile",1,60,"attribute",113989886,"noun.state",26,"n","fecundity#2(fecundity%1:26:00::),fertility#2(fertility%1:26:00::)","the state of being fertile; capable of producing offspring","","fecundity,fertility"
"active",300040548,,"adj.all",0,"a","active#13(active%3:00:04::)","(of e.g. volcanos) erupting or liable to erupt","active volcanos","active",13,60,"attribute",113945340,"noun.state",26,"n","activeness#1(activeness%1:26:00::),activity#2(activity%1:26:00::),action#2(action%1:26:00::)","the state of being active","his sphere of activity|he is out of action","activeness,activity,action"
"heedfulness",104595250,,"noun.attribute",7,"n","mindfulness#1(mindfulness%1:07:00::),heedfulness#1(heedfulness%1:07:00::)","the trait of staying aware of (paying close attention to) your responsibilities","","mindfulness,heedfulness",1,60,"attribute",301984591,"adj.all",0,"a","mindful#1(mindful%3:00:00::),aware#2(aware%3:00:04::)","bearing in mind; attentive to","ever mindful of her health|mindful of his responsibilities|mindful of these criticisms, I shall attempt to justify my action","mindful,aware"
"heedfulness",104595250,,"noun.attribute",7,"n","mindfulness#1(mindfulness%1:07:00::),heedfulness#1(heedfulness%1:07:00::)","the trait of staying aware of (paying close attention to) your responsibilities","","mindfulness,heedfulness",1,60,"attribute",301985439,"adj.all",0,"a","unmindful#1(unmindful%3:00:00::),forgetful#2(forgetful%3:00:02::),mindless#3(mindless%3:00:00::)","not mindful or attentive","while thus unmindful of his steps he stumbled","unmindful,forgetful,mindless"
"inaccessible",300019912,,"adj.all",0,"a","unaccessible#1(unaccessible%3:00:00::),inaccessible#1(inaccessible%3:00:00::)","capable of being reached only with great difficulty or not at all","","unaccessible,inaccessible",1,60,"attribute",104650405,"noun.attribute",7,"n","accessibility#1(accessibility%1:07:00::),availability#1(availability%1:07:00::),availableness#1(availableness%1:07:00::),handiness#2(handiness%1:07:00::)","the quality of being at hand when needed","","accessibility,availability,availableness,handiness"
"seaworthy",302095496,,"adj.all",0,"a","seaworthy#1(seaworthy%3:00:00::)","fit for a sea voyage","","seaworthy",1,60,"attribute",114485548,"noun.state",26,"n","seaworthiness#1(seaworthiness%1:26:00::)","fitness to traverse the seas","","seaworthiness"
"empty",301090357,30,"adj.all",0,"a","empty#1(empty%3:00:00::)","holding or containing nothing","an empty glass|an empty room|full of empty seats|empty hours","empty",1,60,"attribute",114390287,"noun.state",26,"n","fullness#3(fullness%1:26:00::)","the condition of being filled to capacity","","fullness"
"caustic remark",106713246,,"noun.communication",10,"n","caustic remark#1(caustic_remark%1:10:00::),satire#1(satire%1:10:00::),sarcasm#1(sarcasm%1:10:00::),irony#1(irony%1:10:01::)","witty language used to convey insults or scorn","he used sarcasm to upset his opponent|Satire is a sort of glass, wherein beholders do generally discover everybody's face but their own|irony is wasted on the stupid","caustic remark,satire,sarcasm,irony",1,60,"attribute",302088022,"adj.all",0,"a","unsarcastic#1(unsarcastic%3:00:00::)","not sarcastic","","unsarcastic"
"introspectiveness",104592468,,"noun.attribute",7,"n","introspectiveness#1(introspectiveness%1:07:00::)","thoughtfulness about your own situation and feelings","","introspectiveness",1,60,"attribute",301353694,"adj.all",0,"a","introspective#1(introspective%3:00:00::),self-examining#1(self-examining%3:00:00::),introverted#1(introverted%3:00:04::)","given to examining own sensory and perceptual experiences","","introspective,self-examining,introverted"
"solid",302271831,5,"adj.all",0,"a","solid#3(solid%3:00:02::)","entirely of one substance with no holes inside","a solid block of wood","solid",3,60,"attribute",114390818,"noun.state",26,"n","solidity#2(solidity%1:26:00::)","state of having the interior filled with matter","","solidity"
"tasteless",302408593,,"adj.all",0,"a","tasteless#1(tasteless%3:00:01::)","lacking flavor","","tasteless",1,60,"attribute",104923471,"noun.attribute",7,"n","taste property#1(taste_property%1:07:00::)","a property appreciated via the sense of taste","","taste property"
"strength",104965510,1,"noun.attribute",7,"n","effectiveness#2(effectiveness%1:07:01::),potency#2(potency%1:07:00::),strength#7(strength%1:07:08::)","capacity to produce strong physiological or chemical effects","the toxin's potency|the strength of the drinks","effectiveness,potency,strength",7,60,"attribute",301829902,"adj.all",0,"a","potent#3(potent%3:00:00::),stiff#4(stiff%3:00:00::),strong#4(strong%3:00:04::)","having a strong physiological or chemical effect","a potent toxin|potent liquor|a potent cup of tea|a stiff drink","potent,stiff,strong"
"holiness",104786499,,"noun.attribute",7,"n","holiness#1(holiness%1:07:00::),sanctity#1(sanctity%1:07:00::),sanctitude#1(sanctitude%1:07:00::)","the quality of being holy","","holiness,sanctity,sanctitude",1,60,"attribute",302062586,"adj.all",0,"a","unholy#1(unholy%3:00:00::),unhallowed#1(unhallowed%3:00:00::)","not hallowed or consecrated","","unholy,unhallowed"
"windiness",107019156,,"noun.communication",10,"n","long-windedness#1(long-windedness%1:10:00::),prolixity#1(prolixity%1:10:00::),prolixness#1(prolixness%1:10:00::),wordiness#1(wordiness%1:10:00::),windiness#2(windiness%1:10:00::)","boring verbosity","","long-windedness,prolixity,prolixness,wordiness,windiness",2,60,"attribute",300551092,"adj.all",0,"a","prolix#1(prolix%3:00:00::)","tediously prolonged or tending to speak or write at great length","editing a prolix manuscript|a prolix lecturer telling you more than you want to know","prolix"
"wariness",104595900,,"noun.attribute",7,"n","wariness#1(wariness%1:07:00::),chariness#1(chariness%1:07:00::)","the trait of being cautious and watchful","","wariness,chariness",1,60,"attribute",300164255,"adj.all",0,"a","unwary#1(unwary%3:00:00::)","not alert to danger or deception","the shrieks of unwary animals taken by surprise|some thieves prey especially on unwary travelers|seduce the unwary reader into easy acquiescence","unwary"
"assurance",105629458,11,"noun.cognition",9,"n","assurance#1(assurance%1:09:00::),confidence#1(confidence%1:09:00::),sureness#1(sureness%1:09:00::),self-assurance#1(self-assurance%1:09:00::),self-confidence#1(self-confidence%1:09:00::),authority#4(authority%1:09:00::)","freedom from doubt; belief in yourself and your abilities","his assurance in his superiority did not make him popular|she spoke with authority|after that failure he lost his confidence","assurance,confidence,sureness,self-assurance,self-confidence,authority",1,60,"attribute",300338302,"adj.all",0,"a","incertain#1(incertain%3:00:00::),uncertain#1(uncertain%3:00:02::),unsure#2(unsure%3:00:00::)","lacking or indicating lack of confidence or assurance","uncertain of his convictions|moving with uncertain (or unsure) steps|an uncertain smile|touched the ornaments with uncertain fingers|unsure of himself and his future","incertain,uncertain,unsure"
"olfactory property",104911387,,"noun.attribute",7,"n","aroma#1(aroma%1:07:00::),odor#1(odor%1:07:00::),olfactory property#1(olfactory_property%1:07:00::),odour#2(odour%1:07:00::),smell#2(smell%1:07:00::),scent#3(scent%1:07:00::)","any property detected by the olfactory system","","aroma,odor,olfactory property,odour,smell,scent",1,60,"attribute",301058895,"adj.all",0,"a","odorous#1(odorous%3:00:00::)","having odor or a characteristic odor","odorous jasmine flowers|odorous garbage|fresh odorous bread","odorous"
"sentient",300118196,1,"adj.all",0,"a","sentient#1(sentient%3:00:00::),animate#3(animate%3:00:04::)","endowed with feeling and unstructured consciousness","the living knew themselves just sentient puppets on God's stage","sentient,animate",1,60,"attribute",104937334,"noun.attribute",7,"n","sentience#3(sentience%1:07:00::)","the readiness to perceive sensations; elementary or undifferentiated consciousness","gave sentience to slugs and newts","sentience"
"filiation",104854094,,"noun.attribute",7,"n","filiation#2(filiation%1:07:00::),ancestry#2(ancestry%1:07:00::),lineage#5(lineage%1:07:00::),derivation#5(derivation%1:07:00::)","inherited properties shared with others of your bloodline","","filiation,ancestry,lineage,derivation",2,60,"attribute",301910058,"adj.all",0,"a","purebred#1(purebred%3:00:00::)","bred for many generations from member of a recognized breed or strain","","purebred"
"properness",104829744,,"noun.attribute",7,"n","correctitude#1(correctitude%1:07:00::),properness#1(properness%1:07:00::),propriety#1(propriety%1:07:00::)","correct or appropriate behavior","","correctitude,properness,propriety",1,60,"attribute",301886875,"adj.all",0,"a","improper#1(improper%3:00:00::)","not suitable or right or appropriate","slightly improper to dine alone with a married man|improper medication|improper attire for the golf course","improper"
"common",300494722,32,"adj.all",0,"a","common#1(common%3:00:02::)","belonging to or participated in by a community as a whole; public","for the common good|common lands are set aside for use by all members of a community","common",1,60,"attribute",104696126,"noun.attribute",7,"n","commonality#2(commonality%1:07:00::),commonness#4(commonness%1:07:01::)","sharing of common attributes","","commonality,commonness"
"inauspicious",300178121,,"adj.all",0,"a","inauspicious#1(inauspicious%3:00:00::),unfortunate#2(unfortunate%3:00:04::)","not auspicious; boding ill","","inauspicious,unfortunate",1,60,"attribute",105092753,"noun.attribute",7,"n","propitiousness#1(propitiousness%1:07:00::),auspiciousness#1(auspiciousness%1:07:00::)","the favorable quality of strongly indicating a successful result","","propitiousness,auspiciousness"
"diverseness",104682690,,"noun.attribute",7,"n","diverseness#1(diverseness%1:07:00::),diversity#1(diversity%1:07:02::),multifariousness#1(multifariousness%1:07:00::),variety#2(variety%1:07:00::)","noticeable heterogeneity","a diversity of possibilities|the range and variety of his work is amazing","diverseness,diversity,multifariousness,variety",1,60,"attribute",302518496,"adj.all",0,"a","unvaried#1(unvaried%3:00:00::),unvarying#2(unvarying%3:00:00::)","lacking variety","","unvaried,unvarying"
"felicitous",301003359,,"adj.all",0,"a","felicitous#1(felicitous%3:00:00::)","exhibiting an agreeably appropriate manner or style","a felicitous speaker","felicitous",1,60,"attribute",104647616,"noun.attribute",7,"n","felicity#1(felicity%1:07:00::),felicitousness#1(felicitousness%1:07:00::)","pleasing and appropriate manner or style (especially manner or style of expression)","","felicity,felicitousness"
"repulsive force",111361734,2,"noun.phenomenon",19,"n","repulsive force#1(repulsive_force%1:19:00::),repulsion#1(repulsion%1:19:00::)","the force by which bodies repel one another","","repulsive force,repulsion",1,60,"attribute",300171417,"adj.all",0,"a","repulsive#2(repulsive%3:00:00::)","possessing the ability to repel","a repulsive force","repulsive"
"like",301413635,1,"adj.all",0,"a","alike#1(alike%3:00:00::),similar#2(similar%3:00:04::),like#3(like%3:00:04::)","having the same or similar characteristics","all politicians are alike|they looked utterly alike|friends are generally alike in background and taste","alike,similar,like",3,60,"attribute",104676184,"noun.attribute",7,"n","alikeness#1(alikeness%1:07:00::),similitude#1(similitude%1:07:00::),likeness#1(likeness%1:07:00::)","similarity in appearance or character or nature between persons or things","man created God in his own likeness","alikeness,similitude,likeness"
"attitude",105011203,12,"noun.attribute",7,"n","posture#1(posture%1:07:00::),attitude#2(attitude%1:07:01::),position#4(position%1:07:01::)","the arrangement of the body and its limbs","he assumed an attitude of surrender","posture,attitude,position",2,60,"attribute",301240942,"adj.all",0,"a","unerect#1(unerect%3:00:00::)","not upright in position or posture","","unerect"
"self-assurance",105629458,,"noun.cognition",9,"n","assurance#1(assurance%1:09:00::),confidence#1(confidence%1:09:00::),sureness#1(sureness%1:09:00::),self-assurance#1(self-assurance%1:09:00::),self-confidence#1(self-confidence%1:09:00::),authority#4(authority%1:09:00::)","freedom from doubt; belief in yourself and your abilities","his assurance in his superiority did not make him popular|she spoke with authority|after that failure he lost his confidence","assurance,confidence,sureness,self-assurance,self-confidence,authority",1,60,"attribute",300338302,"adj.all",0,"a","incertain#1(incertain%3:00:00::),uncertain#1(uncertain%3:00:02::),unsure#2(unsure%3:00:00::)","lacking or indicating lack of confidence or assurance","uncertain of his convictions|moving with uncertain (or unsure) steps|an uncertain smile|touched the ornaments with uncertain fingers|unsure of himself and his future","incertain,uncertain,unsure"
"crooked",302319643,2,"adj.all",0,"a","crooked#1(crooked%3:00:01::)","having or marked by bends or angles; not straight or aligned","crooked country roads|crooked teeth","crooked",1,60,"attribute",104995336,"noun.attribute",7,"n","shape#1(shape%1:07:00::),conformation#2(conformation%1:07:00::),configuration#2(configuration%1:07:00::),contour#2(contour%1:07:00::),form#4(form%1:07:01::)","any spatial attributes (especially as defined by outline)","he could barely make out their shapes","shape,conformation,configuration,contour,form"
"typicality",114440039,,"noun.state",26,"n","typicality#1(typicality%1:26:00::)","the state of being that is typical","","typicality",1,60,"attribute",302479897,"adj.all",0,"a","atypic#1(atypic%3:00:00::),untypical#1(untypical%3:00:00::),atypical#1(atypical%3:00:00::)","not representative of a group, class, or type","a class of atypical mosses|atypical behavior is not the accepted type of response that we expect from children","atypic,untypical,atypical"
"noticeable",301289975,2,"adj.all",0,"a","noticeable#1(noticeable%3:00:00::)","capable or worthy of being noticed","noticeable shadows under her eyes|noticeable for its vivid historical background|a noticeable lack of friendliness","noticeable",1,60,"attribute",104637768,"noun.attribute",7,"n","obviousness#1(obviousness%1:07:00::),noticeableness#1(noticeableness%1:07:00::),noticeability#1(noticeability%1:07:00::),patency#2(patency%1:07:01::)","the property of being easy to see and understand","","obviousness,noticeableness,noticeability,patency"
"modest",301542152,,"adj.all",0,"a","modest#4(modest%3:00:01::)","not offensive to sexual mores in conduct or appearance","a modest neckline in her dress covered her up to her collarbone","modest",4,60,"attribute",104832254,"noun.attribute",7,"n","modesty#1(modesty%1:07:00::),modestness#2(modestness%1:07:01::)","freedom from vanity or conceit","","modesty,modestness"
"posture",105011203,9,"noun.attribute",7,"n","posture#1(posture%1:07:00::),attitude#2(attitude%1:07:01::),position#4(position%1:07:01::)","the arrangement of the body and its limbs","he assumed an attitude of surrender","posture,attitude,position",1,60,"attribute",301238904,"adj.all",0,"a","erect#1(erect%3:00:00::),upright#3(upright%3:00:02::),vertical#3(vertical%3:00:02::)","upright in position or posture","for a dog, an erect tail indicates aggression|a column still vertical amid the ruins|an erect stature|erect flower stalks|he sat bolt upright","erect,upright,vertical"
"unity",114399059,19,"noun.state",26,"n","integrity#1(integrity%1:26:00::),unity#1(unity%1:26:00::),wholeness#1(wholeness%1:26:00::)","an undivided or unbroken completeness or totality with nothing wanting","the integrity of the nervous system is required for normal development|he took measures to insure the territorial unity of Croatia","integrity,unity,wholeness",1,60,"attribute",300290231,"adj.all",0,"a","unbroken#5(unbroken%3:00:01::)","not broken; whole and intact; in one piece","fortunately the other lens is unbroken","unbroken"
"appetising",300134488,,"adj.all",0,"a","appetizing#1(appetizing%3:00:00::),appetising#1(appetising%3:00:00::)","appealing to or stimulating the appetite especially in appearance or aroma","","appetizing,appetising",1,60,"attribute",104926826,"noun.attribute",7,"n","appetizingness#1(appetizingness%1:07:00::),appetisingness#1(appetisingness%1:07:00::)","the property of stimulating the appetite","","appetizingness,appetisingness"
"noncommercial",300486321,,"adj.all",0,"a","noncommercial#1(noncommercial%3:00:00::)","not connected with or engaged in commercial enterprises","","noncommercial",1,60,"attribute",101092354,"noun.act",4,"n","commerce#1(commerce%1:04:00::),commercialism#1(commercialism%1:04:00::),mercantilism#2(mercantilism%1:04:00::)","transactions (sales and purchases) having the objective of supplying commodities (goods and services)","","commerce,commercialism,mercantilism"
"continuous",300597186,16,"adj.all",0,"a","continuous#1(continuous%3:00:01::),uninterrupted#2(uninterrupted%3:00:00::)","continuing in time or space without interruption","moving midweek holidays to the nearest Monday or Friday allows uninterrupted work weeks|a continuous rearrangement of electrons in the solar atoms results in the emission of light|a continuous bout of illness lasting six months|lived in continuous fear|a continuous row of warehouses|a continuous line has no gaps or breaks in it","continuous,uninterrupted",1,60,"attribute",104985411,"noun.attribute",7,"n","persistence#1(persistence%1:07:02::),continuity#3(continuity%1:07:00::)","the property of a continuous and connected period of time","","persistence,continuity"
"sentience",104937334,,"noun.attribute",7,"n","sentience#3(sentience%1:07:00::)","the readiness to perceive sensations; elementary or undifferentiated consciousness","gave sentience to slugs and newts","sentience",3,60,"attribute",300118565,"adj.all",0,"a","insentient#1(insentient%3:00:00::),insensate#1(insensate%3:00:02::)","devoid of feeling and consciousness and animation","insentient (or insensate) stone","insentient,insensate"
"unnatural",301600350,,"adj.all",0,"a","abnormal#1(abnormal%3:00:00::),unnatural#2(unnatural%3:00:03::)","not normal; not typical or usual or regular or conforming to a norm","abnormal powers of concentration|abnormal circumstances|an abnormal interest in food|abnormal amounts of rain","abnormal,unnatural",2,60,"attribute",114439402,"noun.state",26,"n","normality#1(normality%1:26:00::),normalcy#1(normalcy%1:26:00::)","being within certain limits that define the range of normal functioning","","normality,normalcy"
"dispensability",105104610,,"noun.attribute",7,"n","dispensableness#1(dispensableness%1:07:00::),dispensability#1(dispensability%1:07:00::)","the quality possessed by something that you can get along without","","dispensableness,dispensability",1,60,"attribute",300906772,"adj.all",0,"a","dispensable#1(dispensable%3:00:00::)","capable of being dispensed with or done without","dispensable items of personal property","dispensable"
"permissiveness",104569410,,"noun.attribute",7,"n","permissiveness#1(permissiveness%1:07:00::),tolerance#2(tolerance%1:07:04::)","a disposition to allow freedom of choice and behavior","","permissiveness,tolerance",1,60,"attribute",301767523,"adj.all",0,"a","permissive#2(permissive%3:00:01::)","granting or inclined or able to grant permission; not strict in discipline","direct primary legislation is largely permissive rather than prescriptive|permissive parents","permissive"
"corporality",104692156,,"noun.attribute",7,"n","corporality#1(corporality%1:07:00::),physicalness#1(physicalness%1:07:00::),corporeality#1(corporeality%1:07:00::),materiality#2(materiality%1:07:00::)","the quality of being physical; consisting of matter","","corporality,physicalness,corporeality,materiality",1,60,"attribute",300633734,"adj.all",0,"a","incorporeal#1(incorporeal%3:00:00::),immaterial#2(immaterial%3:00:04::)","without material form or substance","an incorporeal spirit","incorporeal,immaterial"
"variety",104682690,7,"noun.attribute",7,"n","diverseness#1(diverseness%1:07:00::),diversity#1(diversity%1:07:02::),multifariousness#1(multifariousness%1:07:00::),variety#2(variety%1:07:00::)","noticeable heterogeneity","a diversity of possibilities|the range and variety of his work is amazing","diverseness,diversity,multifariousness,variety",2,60,"attribute",302518496,"adj.all",0,"a","unvaried#1(unvaried%3:00:00::),unvarying#2(unvarying%3:00:00::)","lacking variety","","unvaried,unvarying"
"slow",300983819,23,"adj.all",0,"a","slow#1(slow%3:00:01::)","not moving quickly; taking a comparatively long time","a slow walker|the slow lane of traffic|her steps were slow|he was slow in reacting to the news|slow but steady growth","slow",1,60,"attribute",104989421,"noun.attribute",7,"n","fastness#1(fastness%1:07:00::),swiftness#1(swiftness%1:07:00::),speed#2(speed%1:07:00::)","a rate (usually rapid) at which something happens","the project advanced with gratifying speed","fastness,swiftness,speed"
"excitement",113975403,5,"noun.state",26,"n","fervour#1(fervour%1:26:00::),excitation#1(excitation%1:26:01::),inflammation#2(inflammation%1:26:01::),excitement#2(excitement%1:26:01::),fervor#2(fervor%1:26:00::)","the state of being emotionally aroused and worked up","he tried to calm those who were in a state of extreme inflammation|his face was flushed with excitement and his hands trembled","fervour,excitation,inflammation,excitement,fervor",2,60,"attribute",300925936,"adj.all",0,"a","unexciting#2(unexciting%3:00:00::)","not exciting","an unexciting novel|lived an unexciting life","unexciting"
"currency",104981660,,"noun.attribute",7,"n","currentness#1(currentness%1:07:00::),up-to-dateness#1(up-to-dateness%1:07:00::),currency#3(currency%1:07:01::)","the property of belonging to the present time","the currency of a slang term","currentness,up-to-dateness,currency",3,60,"attribute",300671898,"adj.all",0,"a","noncurrent#1(noncurrent%3:00:00::)","not current or belonging to the present time","","noncurrent"
"sociableness",104584417,,"noun.attribute",7,"n","sociableness#1(sociableness%1:07:00::),sociability#1(sociability%1:07:00::)","the relative tendency or disposition to be sociable or associate with one's fellows","","sociableness,sociability",1,60,"attribute",302266751,"adj.all",0,"a","unsociable#1(unsociable%3:00:00::)","not inclined to society or companionship","an unsociable nature...shy and reserved|unsociable behavior|an unsociable neighborhood|generally unsociable except with intimate friends","unsociable"
"completeness",114399468,2,"noun.state",26,"n","completeness#1(completeness%1:26:00::)","the state of being complete and entire; having everything that is needed","","completeness",1,60,"attribute",300526246,"adj.all",0,"a","uncomplete#1(uncomplete%3:00:00::),incomplete#1(incomplete%3:00:00::)","not complete or total; not completed","an incomplete account of his life|political consequences of incomplete military success|an incomplete forward pass","uncomplete,incomplete"
