"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"optic",105242709,,"noun.body",8,"n","eye#1(eye%1:08:00::),oculus#1(oculus%1:08:00::),optic#1(optic%1:08:00::)","the organ of sight","","eye,oculus,optic",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"party pooper",110572240,,"noun.person",18,"n","killjoy#1(killjoy%1:18:00::),wet blanket#1(wet_blanket%1:18:00::),spoilsport#1(spoilsport%1:18:00::),party pooper#1(party_pooper%1:18:00::)","someone who spoils the pleasure of others","","killjoy,wet blanket,spoilsport,party pooper",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"mulatto",109574587,,"noun.person",18,"n","mulatto#1(mulatto%1:18:00::)","an offspring of a black and a white parent","","mulatto",1,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"brainish",300327506,,"adj.all",0,"s","brainish#1(brainish%5:00:00:incautious:00),impetuous#1(impetuous%5:00:00:incautious:00),tearaway#1(tearaway%5:00:00:incautious:00),madcap#1(madcap%5:00:00:incautious:00),hotheaded#2(hotheaded%5:00:00:incautious:00),impulsive#5(impulsive%5:00:00:incautious:00)","characterized by undue haste and lack of thought or deliberation","a hotheaded decision|an impetuous display of spending and gambling|madcap escapades|liable to such impulsive acts as hugging strangers","brainish,impetuous,tearaway,madcap,hotheaded,impulsive",1,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"basic",102796009,,"noun.artifact",6,"n","staple#1(staple%1:06:00::),basic#2(basic%1:06:00::)","(usually in the plural) a necessary commodity for which demand is constant","","staple,basic",2,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"spic",109654555,,"noun.person",18,"n","spic#1(spic%1:18:00::),spik#1(spik%1:18:00::),spick#1(spick%1:18:00::)","(ethnic slur) offensive term for persons of Latin American descent","","spic,spik,spick",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"chink",109632486,,"noun.person",18,"n","chink#1(chink%1:18:00::),Chinaman#1(chinaman%1:18:00::)","(ethnic slur) offensive term for a person of Chinese descent","","chink,Chinaman",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"smogginess",114456889,,"noun.state",26,"n","smogginess#1(smogginess%1:26:00::),smog#1(smog%1:26:00::)","air pollution by a mixture of smoke and fog","","smogginess,smog",1,95,"domain usage",106223458,"noun.communication",10,"n","portmanteau#1(portmanteau%1:10:00::),portmanteau word#1(portmanteau_word%1:10:00::),blend#2(blend%1:10:00::)","a new word formed by joining two others and combining their meanings","`smog' is a blend of `smoke' and `fog'|`brunch' is a well-known portmanteau|`motel' is a portmanteau word made by combining `motor' and `hotel'","portmanteau,portmanteau word,blend"
"man",110222874,,"noun.person",18,"n","man#8(man%1:18:07::)","a male person who plays a significant role (husband or lover or boyfriend) in the life of a particular woman","she takes good care of her man","man",8,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"all over",400026137,6,"adv.all",2,"r","everyplace#1(everyplace%4:02:00::),everywhere#1(everywhere%4:02:00::),all over#2(all_over%4:02:00::)","to or in any or all places","You find fast food stores everywhere|people everywhere are becoming aware of the problem|he carried a gun everywhere he went|looked all over for a suitable gift","everyplace,everywhere,all over",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"like the devil",400169587,4,"adv.all",2,"r","like crazy#1(like_crazy%4:02:00::),like hell#1(like_hell%4:02:00::),like thunder#1(like_thunder%4:02:00::),like sin#1(like_sin%4:02:00::),like the devil#1(like_the_devil%4:02:00::),like mad#1(like_mad%4:02:00::)","(informal) with great speed or effort or intensity; used for emphasis","drove like crazy|worked like hell to get the job done|this sprain hurts like hell|work like thunder|fought like the devil|ran like sin for the storm cellar","like crazy,like hell,like thunder,like sin,like the devil,like mad",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"rattled",300534871,,"adj.all",0,"s","flustered#1(flustered%5:00:00:discomposed:00),rattled#1(rattled%5:00:00:discomposed:00),perturbed#1(perturbed%5:00:00:discomposed:00),hot and bothered#1(hot_and_bothered%5:00:00:discomposed:00)","thrown into a state of agitated confusion; (`rattled' is an informal term)","","flustered,rattled,perturbed,hot and bothered",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"air",114772478,,"noun.substance",27,"n","air#6(air%1:27:01::)","once thought to be one of four elements composing the universe (Empedocles)","","air",6,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"bones",102864398,,"noun.artifact",6,"n","castanets#1(castanets%1:06:00::),finger cymbals#1(finger_cymbals%1:06:00::),clappers#1(clappers%1:06:00::),bones#1(bones%1:06:00::)","(used in the plural) a percussion instrument consisting of a pair of hollow pieces of wood or bone (usually held between the thumb and fingers) that are made to click together (as by Spanish dancers) in rhythm with the dance","","castanets,finger cymbals,clappers,bones",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"water wings",104495699,,"noun.artifact",6,"n","water wings#1(water_wings%1:06:00::)","a life preserver consisting of a connected pair of inflatable bags that fit under a person's arms and provide buoyancy; used by children learning to swim","","water wings",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"yid",109616271,,"noun.person",18,"n","hymie#1(hymie%1:18:00::),yid#1(yid%1:18:00::),sheeny#1(sheeny%1:18:00::),kike#1(kike%1:18:00::)","(ethnic slur) offensive term for a Jew","","hymie,yid,sheeny,kike",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"perturbed",300534871,,"adj.all",0,"s","flustered#1(flustered%5:00:00:discomposed:00),rattled#1(rattled%5:00:00:discomposed:00),perturbed#1(perturbed%5:00:00:discomposed:00),hot and bothered#1(hot_and_bothered%5:00:00:discomposed:00)","thrown into a state of agitated confusion; (`rattled' is an informal term)","","flustered,rattled,perturbed,hot and bothered",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"far-out",300612032,,"adj.all",0,"s","far-out#1(far-out%5:00:00:unconventional:01),offbeat#1(offbeat%5:00:00:unconventional:01),way-out#1(way-out%5:00:00:unconventional:01),quirky#1(quirky%5:00:00:unconventional:01),kinky#3(kinky%5:00:00:unconventional:01)","(informal) strikingly unconventional","","far-out,offbeat,way-out,quirky,kinky",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"blessed event",107250312,,"noun.event",11,"n","happy event#1(happy_event%1:11:00::),blessed event#1(blessed_event%1:11:00::)","the live birth of a child","","happy event,blessed event",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"in",300975781,,"adj.all",0,"s","in#3(in%5:00:00:fashionable:00)","currently fashionable","the in thing to do|large shoulder pads are in","in",3,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"easy",400148912,5,"adv.all",2,"r","easy#1(easy%4:02:01::),easily#1(easily%4:02:01::)","with ease (`easy' is sometimes used informally for `easily')","she was easily excited|was easily confused|he won easily|this china breaks very easily|success came too easy","easy,easily",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"honky",109577154,,"noun.person",18,"n","honkey#1(honkey%1:18:00::),whitey#1(whitey%1:18:00::),honky#1(honky%1:18:00::),honkie#1(honkie%1:18:00::)","(slang) offensive names for a White man","","honkey,whitey,honky,honkie",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
"white trash",109576958,,"noun.person",18,"n","white trash#1(white_trash%1:18:00::),poor white trash#1(poor_white_trash%1:18:00::)","(slang) an offensive term for White people who are impoverished","","white trash,poor white trash",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
"lion-jaw forceps",103643983,,"noun.artifact",6,"n","lion-jaw forceps#1(lion-jaw_forceps%1:06:00::)","a type of forceps","","lion-jaw forceps",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"desert",104738569,,"noun.attribute",7,"n","desert#2(desert%1:07:00::)","(usually plural) a person's deservingness of or entitlement to reward or punishment","","desert",2,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"confines",105057623,1,"noun.attribute",7,"n","confines#1(confines%1:07:00::)","a bounded scope","he stayed within the confines of the city","confines",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"exercise",107383880,,"noun.event",11,"n","exercise#5(exercise%1:11:01::)","(usually plural) a ceremony that involves processions and speeches","academic exercises","exercise",5,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"jap",109652801,5,"noun.person",18,"n","Jap#1(jap%1:18:00::),Nip#2(nip%1:18:00::)","(offensive slang) offensive term for a person of Japanese descent","","Jap,Nip",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"uncool",301133335,,"adj.all",0,"s","uncool#1(uncool%5:00:00:bad:00)","(spoken slang) unfashionable and boring","","uncool",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"prick",109749346,2,"noun.person",18,"n","asshole#1(asshole%1:18:00::),bastard#1(bastard%1:18:00::),dickhead#1(dickhead%1:18:00::),motherfucker#1(motherfucker%1:18:00::),son of a bitch#1(son_of_a_bitch%1:18:00::),prick#1(prick%1:18:00::),mother fucker#1(mother_fucker%1:18:00::),SOB#2(sob%1:18:00::),whoreson#2(whoreson%1:18:01::),cocksucker#2(cocksucker%1:18:00::),shit#5(shit%1:18:00::)","insulting terms of address for people who are stupid or irritating or ridiculous","","asshole,bastard,dickhead,motherfucker,son of a bitch,prick,mother fucker,SOB,whoreson,cocksucker,shit",1,95,"domain usage",107053904,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth"
"gobsmacked",302367675,,"adj.all",0,"s","gobsmacked#1(gobsmacked%5:00:00:surprised:00)","utterly astounded","","gobsmacked",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"cracking",301127764,,"adj.all",0,"s","bang-up#1(bang-up%5:00:00:good:01),swell#1(swell%5:00:00:good:01),dandy#1(dandy%5:00:00:good:01),cracking#1(cracking%5:00:00:good:01),corking#1(corking%5:00:00:good:01),bully#1(bully%5:00:00:good:01),smashing#1(smashing%5:00:00:good:01),slap-up#1(slap-up%5:00:00:good:01),nifty#1(nifty%5:00:00:good:01),groovy#1(groovy%5:00:00:good:01),peachy#1(peachy%5:00:00:good:01),not bad#1(not_bad%5:00:00:good:01),keen#3(keen%5:00:00:good:01),great#4(great%5:00:00:good:01),neat#5(neat%5:00:00:good:01),old#6(old%5:00:00:good:01)","very good","he did a bully job|a neat sports car|had a great time at the party|you look simply smashing|we had a grand old time","bang-up,swell,dandy,cracking,corking,bully,smashing,slap-up,nifty,groovy,peachy,not bad,keen,great,neat,old",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"wonderfully",400184576,3,"adv.all",2,"r","marvellously#1(marvellously%4:02:00::),marvelously#1(marvelously%4:02:00::),toppingly#1(toppingly%4:02:00::),wondrously#1(wondrously%4:02:00::),terrifically#1(terrifically%4:02:00::),wonderfully#1(wonderfully%4:02:00::),wondrous#1(wondrous%4:02:00::),superbly#1(superbly%4:02:00::)","(used as an intensifier) extremely well","her voice is superbly disciplined|the colors changed wondrously slowly","marvellously,marvelously,toppingly,wondrously,terrifically,wonderfully,wondrous,superbly",1,95,"domain usage",106256179,"noun.communication",10,"n","intensive#1(intensive%1:10:00::),intensifier#1(intensifier%1:10:00::)","a modifier that has little meaning except to intensify the meaning it modifies","`honestly' in `I honestly don't know' is an intensifier|`up' in `finished up' is an intensifier","intensive,intensifier"
"mpeg",100617622,,"noun.act",4,"n","MPEG#1(mpeg%1:04:00::)","a set of standards adopted by the moving pictures experts group for the compression of digital video and audio data or a file of data compressed according to those standards","","MPEG",1,95,"domain usage",107021186,"noun.communication",10,"n","initialism#1(initialism%1:10:01::),acronym#1(acronym%1:10:00::)","a word formed from the initial letters of the several words in the name and pronounced as one word","the word `scuba' is an acronym for s(elf)-c(ontained) u(nderwater) b(reathing) a(pparatus)|`NATO' is an initialism for North Atlantic Treaty Organization","initialism,acronym"
"proportionable",300484569,,"adj.all",0,"s","proportionable#1(proportionable%5:00:00:proportionate:00)","proportionate","","proportionable",1,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"neo",301540543,4,"adj.all",0,"s","neo#1(neo%5:00:00:modern:00)","(used as a combining form) recent or new","`neo' is a combining form in words like `neocolonialism'","neo",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"plus fours",103918755,,"noun.artifact",6,"n","plus fours#1(plus_fours%1:06:00::)","men's baggy knickers hanging below the knees; formerly worn for sports (especially golf)","","plus fours",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"sweepstakes",100509833,,"noun.act",4,"n","sweepstakes#1(sweepstakes%1:04:00::)","a lottery in which the prize consists of the money paid by the participants","","sweepstakes",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"flannel",103336792,,"noun.artifact",6,"n","gabardine#2(gabardine%1:06:03::),tweed#2(tweed%1:06:03::),flannel#3(flannel%1:06:03::),white#12(white%1:06:03::)","(usually in the plural) trousers made of flannel or gabardine or tweed or white cloth","","gabardine,tweed,flannel,white",3,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"clews",103032210,,"noun.artifact",6,"n","clews#1(clews%1:06:00::)","the cords used to suspend a hammock","","clews",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"dekko",100883707,,"noun.act",4,"n","dekko#1(dekko%1:04:00::)","British slang for a look","","dekko",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"butch",109818152,,"noun.person",18,"n","butch#1(butch%1:18:00::),dike#1(dike%1:18:00::),dyke#1(dyke%1:18:00::)","(slang) offensive term for a lesbian who is noticeably masculine","","butch,dike,dyke",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"pecker",105458484,,"noun.body",8,"n","pecker#1(pecker%1:08:00::),cock#1(cock%1:08:00::),dick#2(dick%1:08:00::),putz#2(putz%1:08:00::),prick#3(prick%1:08:00::),tool#4(tool%1:08:00::),shaft#6(shaft%1:08:01::)","obscene terms for penis","","pecker,cock,dick,putz,prick,tool,shaft",1,95,"domain usage",107053904,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth"
"potty",301285156,,"adj.all",0,"s","potty#2(potty%5:00:00:unimportant:00)","(British informal) trivial","potty little details","potty",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"getatable",300019543,,"adj.all",0,"s","get-at-able#1(get-at-able%5:00:00:accessible:00),getatable#1(getatable%5:00:00:accessible:00),come-at-able#2(come-at-able%5:00:00:accessible:00)","capable of being reached or attained","a very getatable man|both oil and coal are there but not in getatable locations","get-at-able,getatable,come-at-able",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"fogey",109957378,,"noun.person",18,"n","dodo#1(dodo%1:18:00::),fogy#1(fogy%1:18:00::),fogey#1(fogey%1:18:00::),fossil#1(fossil%1:18:00::)","someone whose style is out of fashion","","dodo,fogy,fogey,fossil",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"preciously",400431149,,"adv.all",2,"r","preciously#1(preciously%4:02:00::),precious#1(precious%4:02:00::)","extremely","there is precious little time left","preciously,precious",1,95,"domain usage",106256179,"noun.communication",10,"n","intensive#1(intensive%1:10:00::),intensifier#1(intensifier%1:10:00::)","a modifier that has little meaning except to intensify the meaning it modifies","`honestly' in `I honestly don't know' is an intensifier|`up' in `finished up' is an intensifier","intensive,intensifier"
"ply",103919276,,"noun.artifact",6,"n","ply#2(ply%1:06:00::)","(usually in combinations) one of several layers of cloth or paper or wood as in plywood","","ply",2,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"poorly",400011978,9,"adv.all",2,"r","ill#1(ill%4:02:00::),poorly#1(poorly%4:02:00::),badly#2(badly%4:02:00::)","(`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well","he was ill prepared|it ill befits a man to betray old friends|the car runs badly|he performed badly on the exam|the team played poorly|ill-fitting clothes|an ill-conceived plan","ill,poorly,badly",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"headquarters",108336661,1,"noun.group",14,"n","headquarters#3(headquarters%1:14:00::)","(plural) a military unit consisting of a commander and the headquarters staff","","headquarters",3,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"salutation",106565767,,"noun.communication",10,"n","greeting#1(greeting%1:10:00::),salutation#2(salutation%1:10:00::)","(usually plural) an acknowledgment or expression of good will (especially on meeting)","","greeting,salutation",2,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"writing",106299319,4,"noun.communication",10,"n","writing#3(writing%1:10:02::)","(usually plural) the collected work of an author","the idea occurs with increasing frequency in Hemingway's writings","writing",3,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"way-out",300612032,,"adj.all",0,"s","far-out#1(far-out%5:00:00:unconventional:01),offbeat#1(offbeat%5:00:00:unconventional:01),way-out#1(way-out%5:00:00:unconventional:01),quirky#1(quirky%5:00:00:unconventional:01),kinky#3(kinky%5:00:00:unconventional:01)","(informal) strikingly unconventional","","far-out,offbeat,way-out,quirky,kinky",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"wild",300889791,,"adj.all",0,"s","dotty#2(dotty%5:00:00:enthusiastic:00),gaga#2(gaga%5:00:00:enthusiastic:00),crazy#5(crazy%5:00:00:enthusiastic:00),wild#11(wild%5:00:00:enthusiastic:00)","intensely enthusiastic about or preoccupied with","crazy about cars and racing|they are dotty about each other|gaga over the rock group's new album","dotty,gaga,crazy,wild",11,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"rebel",110562436,10,"noun.person",18,"n","greyback#1(greyback%1:18:00::),Johnny#1(johnny%1:18:00::),Rebel#1(rebel%1:18:02::),Reb#1(reb%1:18:00::),Johnny Reb#1(johnny_reb%1:18:00::)","`Johnny' was applied as a nickname for Confederate soldiers by the Federal soldiers in the American Civil War; `greyback' derived from their grey Confederate uniforms","","greyback,Johnny,Rebel,Reb,Johnny Reb",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"backbone",104963636,1,"noun.attribute",7,"n","guts#1(guts%1:07:00::),moxie#1(moxie%1:07:00::),grit#2(grit%1:07:00::),gumption#2(gumption%1:07:00::),backbone#2(backbone%1:07:00::),sand#3(sand%1:07:00::)","fortitude and determination","he didn't have the guts to try it","guts,moxie,grit,gumption,backbone,sand",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"fresh fish",109825505,2,"noun.person",18,"n","cannon fodder#1(cannon_fodder%1:18:00::),fodder#1(fodder%1:18:00::),fresh fish#1(fresh_fish%1:18:00::)","soldiers who are regarded as expendable in the face of artillery fire","","cannon fodder,fodder,fresh fish",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"snogging",100856007,,"noun.act",4,"n","snogging#1(snogging%1:04:00::)","(British informal) cuddle and kiss","","snogging",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"honestly",400316210,6,"adv.all",2,"r","candidly#1(candidly%4:02:00::),honestly#1(honestly%4:02:00::),frankly#1(frankly%4:02:00::)","(used as intensives reflecting the speaker's attitude) it is sincerely the case that","candidly, I think she doesn't have a conscience|frankly, my dear, I don't give a damn|honestly, I don't believe it","candidly,honestly,frankly",1,95,"domain usage",106256179,"noun.communication",10,"n","intensive#1(intensive%1:10:00::),intensifier#1(intensifier%1:10:00::)","a modifier that has little meaning except to intensify the meaning it modifies","`honestly' in `I honestly don't know' is an intensifier|`up' in `finished up' is an intensifier","intensive,intensifier"
"gyp",100781055,,"noun.act",4,"n","gyp#1(gyp%1:04:00::),gip#1(gip%1:04:00::)","(sometimes offensive) an act of swindling or cheating","","gyp,gip",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
