"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"depreciation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",3,96,"domain member usage",301469392,"adj.all",0,"s","touchy-feely#1(touchy-feely%5:00:00:loving:00)","(often derogatory) openly expressing love and affection (especially through physical contact)","","touchy-feely"
"combining form",106242274,,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form",1,96,"domain member usage",301435759,"adj.all",0,"a","mini#1(mini%3:00:00::)","used of women's clothing; very short with hemline above the knee","a mini dress|miniskirts","mini"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",109207524,"noun.object",17,"n","settlings#1(settlings%1:17:00::),dregs#1(dregs%1:17:00::)","sediment that has settled at the bottom of a liquid","","settlings,dregs"
"blend",106223458,,"noun.communication",10,"n","portmanteau#1(portmanteau%1:10:00::),portmanteau word#1(portmanteau_word%1:10:00::),blend#2(blend%1:10:00::)","a new word formed by joining two others and combining their meanings","`smog' is a blend of `smoke' and `fog'|`brunch' is a well-known portmanteau|`motel' is a portmanteau word made by combining `motor' and `hotel'","portmanteau,portmanteau word,blend",2,96,"domain member usage",110525925,"noun.person",18,"n","shopaholic#1(shopaholic%1:18:00::)","a compulsive shopper","shopaholics can never resist a bargain","shopaholic"
"archaicism",107002343,,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism",1,96,"domain member usage",103414476,"noun.artifact",6,"n","gildhall#1(gildhall%1:06:00::)","the meeting place of a medieval guild","","gildhall"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100857806,"noun.act",4,"n","jacking off#1(jacking_off%1:04:00::),wank#1(wank%1:04:00::),hand job#1(hand_job%1:04:00::),jerking off#1(jerking_off%1:04:00::)","slang for masturbation","","jacking off,wank,hand job,jerking off"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",100857806,"noun.act",4,"n","jacking off#1(jacking_off%1:04:00::),wank#1(wank%1:04:00::),hand job#1(hand_job%1:04:00::),jerking off#1(jerking_off%1:04:00::)","slang for masturbation","","jacking off,wank,hand job,jerking off"
"vernacular",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106547594,"noun.communication",10,"n","codswallop#1(codswallop%1:10:00::),trumpery#1(trumpery%1:10:00::),folderol#1(folderol%1:10:00::),wish-wash#2(wish-wash%1:10:00::),applesauce#2(applesauce%1:10:00::),rubbish#2(rubbish%1:10:00::),tripe#2(tripe%1:10:00::),trash#3(trash%1:10:00::)","nonsensical talk or writing","","codswallop,trumpery,folderol,wish-wash,applesauce,rubbish,tripe,trash"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106547594,"noun.communication",10,"n","codswallop#1(codswallop%1:10:00::),trumpery#1(trumpery%1:10:00::),folderol#1(folderol%1:10:00::),wish-wash#2(wish-wash%1:10:00::),applesauce#2(applesauce%1:10:00::),rubbish#2(rubbish%1:10:00::),tripe#2(tripe%1:10:00::),trash#3(trash%1:10:00::)","nonsensical talk or writing","","codswallop,trumpery,folderol,wish-wash,applesauce,rubbish,tripe,trash"
"argot",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106547594,"noun.communication",10,"n","codswallop#1(codswallop%1:10:00::),trumpery#1(trumpery%1:10:00::),folderol#1(folderol%1:10:00::),wish-wash#2(wish-wash%1:10:00::),applesauce#2(applesauce%1:10:00::),rubbish#2(rubbish%1:10:00::),tripe#2(tripe%1:10:00::),trash#3(trash%1:10:00::)","nonsensical talk or writing","","codswallop,trumpery,folderol,wish-wash,applesauce,rubbish,tripe,trash"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",104311612,"noun.artifact",6,"n","swimming trunks#1(swimming_trunks%1:06:00::),bathing trunks#1(bathing_trunks%1:06:00::)","swimsuit worn by men while swimming","","swimming trunks,bathing trunks"
"yiddish",106878606,,"noun.communication",10,"n","Yiddish#1(yiddish%1:10:00::)","a dialect of High German including some Hebrew and other words; spoken in Europe as a vernacular by many Jews; written in the Hebrew script","","Yiddish",1,96,"domain member usage",110523357,"noun.person",18,"n","shikse#1(shikse%1:18:00::),shiksa#1(shiksa%1:18:00::)","a derogatory term used by Jews to refer to non-Jewish women","","shikse,shiksa"
"depreciation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",3,96,"domain member usage",110523357,"noun.person",18,"n","shikse#1(shikse%1:18:00::),shiksa#1(shiksa%1:18:00::)","a derogatory term used by Jews to refer to non-Jewish women","","shikse,shiksa"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",110523357,"noun.person",18,"n","shikse#1(shikse%1:18:00::),shiksa#1(shiksa%1:18:00::)","a derogatory term used by Jews to refer to non-Jewish women","","shikse,shiksa"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",114343375,"noun.state",26,"n","mopes#1(mopes%1:26:00::),dumps#1(dumps%1:26:00::)","an informal expression for a mildly depressed state","in the dumps|have the mopes","mopes,dumps"
"intensifier",106256179,,"noun.communication",10,"n","intensive#1(intensive%1:10:00::),intensifier#1(intensifier%1:10:00::)","a modifier that has little meaning except to intensify the meaning it modifies","`honestly' in `I honestly don't know' is an intensifier|`up' in `finished up' is an intensifier","intensive,intensifier",1,96,"domain member usage",400431149,"adv.all",2,"r","preciously#1(preciously%4:02:00::),precious#1(precious%4:02:00::)","extremely","there is precious little time left","preciously,precious"
"vernacular",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",300801765,"adj.all",0,"s","blind drunk#1(blind_drunk%5:00:01:intoxicated:00),besotted#1(besotted%5:00:00:intoxicated:00),soused#1(soused%5:00:00:intoxicated:00),squiffy#1(squiffy%5:00:00:intoxicated:00),sozzled#1(sozzled%5:00:00:intoxicated:00),smashed#1(smashed%5:00:00:intoxicated:00),sloshed#1(sloshed%5:00:00:intoxicated:00),slopped#1(slopped%5:00:00:intoxicated:00),soaked#1(soaked%5:00:00:intoxicated:00),blotto#1(blotto%5:00:00:intoxicated:00),crocked#1(crocked%5:00:00:intoxicated:00),fuddled#1(fuddled%5:00:00:intoxicated:00),pie-eyed#1(pie-eyed%5:00:00:intoxicated:00),pissed#2(pissed%5:00:00:intoxicated:00),pixilated#2(pixilated%5:00:00:intoxicated:00),cockeyed#3(cockeyed%5:00:00:intoxicated:00),plastered#3(plastered%5:00:00:intoxicated:00),loaded#5(loaded%5:00:00:intoxicated:00),wet#6(wet%5:00:00:intoxicated:00),stiff#7(stiff%5:00:00:intoxicated:00),tight#11(tight%5:00:00:intoxicated:00)","very drunk","","blind drunk,besotted,soused,squiffy,sozzled,smashed,sloshed,slopped,soaked,blotto,crocked,fuddled,pie-eyed,pissed,pixilated,cockeyed,plastered,loaded,wet,stiff,tight"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",300801765,"adj.all",0,"s","blind drunk#1(blind_drunk%5:00:01:intoxicated:00),besotted#1(besotted%5:00:00:intoxicated:00),soused#1(soused%5:00:00:intoxicated:00),squiffy#1(squiffy%5:00:00:intoxicated:00),sozzled#1(sozzled%5:00:00:intoxicated:00),smashed#1(smashed%5:00:00:intoxicated:00),sloshed#1(sloshed%5:00:00:intoxicated:00),slopped#1(slopped%5:00:00:intoxicated:00),soaked#1(soaked%5:00:00:intoxicated:00),blotto#1(blotto%5:00:00:intoxicated:00),crocked#1(crocked%5:00:00:intoxicated:00),fuddled#1(fuddled%5:00:00:intoxicated:00),pie-eyed#1(pie-eyed%5:00:00:intoxicated:00),pissed#2(pissed%5:00:00:intoxicated:00),pixilated#2(pixilated%5:00:00:intoxicated:00),cockeyed#3(cockeyed%5:00:00:intoxicated:00),plastered#3(plastered%5:00:00:intoxicated:00),loaded#5(loaded%5:00:00:intoxicated:00),wet#6(wet%5:00:00:intoxicated:00),stiff#7(stiff%5:00:00:intoxicated:00),tight#11(tight%5:00:00:intoxicated:00)","very drunk","","blind drunk,besotted,soused,squiffy,sozzled,smashed,sloshed,slopped,soaked,blotto,crocked,fuddled,pie-eyed,pissed,pixilated,cockeyed,plastered,loaded,wet,stiff,tight"
"patois",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",300801765,"adj.all",0,"s","blind drunk#1(blind_drunk%5:00:01:intoxicated:00),besotted#1(besotted%5:00:00:intoxicated:00),soused#1(soused%5:00:00:intoxicated:00),squiffy#1(squiffy%5:00:00:intoxicated:00),sozzled#1(sozzled%5:00:00:intoxicated:00),smashed#1(smashed%5:00:00:intoxicated:00),sloshed#1(sloshed%5:00:00:intoxicated:00),slopped#1(slopped%5:00:00:intoxicated:00),soaked#1(soaked%5:00:00:intoxicated:00),blotto#1(blotto%5:00:00:intoxicated:00),crocked#1(crocked%5:00:00:intoxicated:00),fuddled#1(fuddled%5:00:00:intoxicated:00),pie-eyed#1(pie-eyed%5:00:00:intoxicated:00),pissed#2(pissed%5:00:00:intoxicated:00),pixilated#2(pixilated%5:00:00:intoxicated:00),cockeyed#3(cockeyed%5:00:00:intoxicated:00),plastered#3(plastered%5:00:00:intoxicated:00),loaded#5(loaded%5:00:00:intoxicated:00),wet#6(wet%5:00:00:intoxicated:00),stiff#7(stiff%5:00:00:intoxicated:00),tight#11(tight%5:00:00:intoxicated:00)","very drunk","","blind drunk,besotted,soused,squiffy,sozzled,smashed,sloshed,slopped,soaked,blotto,crocked,fuddled,pie-eyed,pissed,pixilated,cockeyed,plastered,loaded,wet,stiff,tight"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103773260,"noun.artifact",6,"n","needlenose pliers#1(needlenose_pliers%1:06:00::)","small pliers with long thin jaws for fine work","","needlenose pliers"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",301133335,"adj.all",0,"s","uncool#1(uncool%5:00:00:bad:00)","(spoken slang) unfashionable and boring","","uncool"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",301869654,"adj.all",0,"s","white-shoe#1(white-shoe%5:00:00:exclusive:00)","denoting a company or law firm owned and run by members of the WASP elite who are generally conservative","the politician tried to hide his white-shoe background","white-shoe"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",109616271,"noun.person",18,"n","hymie#1(hymie%1:18:00::),yid#1(yid%1:18:00::),sheeny#1(sheeny%1:18:00::),kike#1(kike%1:18:00::)","(ethnic slur) offensive term for a Jew","","hymie,yid,sheeny,kike"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",106780119,"noun.communication",10,"n","suspension point#1(suspension_point%1:10:00::)","(usually plural) one of a series of points indicating that something has been omitted or that the sentence is incomplete","","suspension point"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",104685184,"noun.attribute",7,"n","cert#1(cert%1:07:00::)","an absolute certainty","it's a dead cert","cert"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",114297774,"noun.state",26,"n","hiccough#1(hiccough%1:26:00::),singultus#1(singultus%1:26:00::),hiccup#1(hiccup%1:26:00::)","(usually plural) the state of having reflex spasms of the diaphragm accompanied by a rapid closure of the glottis producing an audible sound; sometimes a symptom of indigestion","how do you cure the hiccups?","hiccough,singultus,hiccup"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",109577154,"noun.person",18,"n","honkey#1(honkey%1:18:00::),whitey#1(whitey%1:18:00::),honky#1(honky%1:18:00::),honkie#1(honkie%1:18:00::)","(slang) offensive names for a White man","","honkey,whitey,honky,honkie"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",109577154,"noun.person",18,"n","honkey#1(honkey%1:18:00::),whitey#1(whitey%1:18:00::),honky#1(honky%1:18:00::),honkie#1(honkie%1:18:00::)","(slang) offensive names for a White man","","honkey,whitey,honky,honkie"
"argot",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106553163,"noun.communication",10,"n","skin flick#1(skin_flick%1:10:00::)","a pornographic movie","","skin flick"
"patois",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",104089343,"noun.artifact",6,"n","dreck#1(dreck%1:06:00::),schlock#1(schlock%1:06:00::),shlock#1(shlock%1:06:00::)","merchandise that is shoddy or inferior","","dreck,schlock,shlock"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",301132823,"adj.all",0,"s","rubber#1(rubber%5:00:00:bad:00),no-good#2(no-good%5:00:00:bad:00)","returned for lack of funds","a no-good check|a rubber check","rubber,no-good"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",110721374,"noun.person",18,"n","wog#1(wog%1:18:00::)","(offensive British slang) term used by the British to refer to people of color from Africa or Asia","","wog"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",110721374,"noun.person",18,"n","wog#1(wog%1:18:00::)","(offensive British slang) term used by the British to refer to people of color from Africa or Asia","","wog"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",110721374,"noun.person",18,"n","wog#1(wog%1:18:00::)","(offensive British slang) term used by the British to refer to people of color from Africa or Asia","","wog"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",104543285,"noun.artifact",6,"n","yard goods#1(yard_goods%1:06:00::),piece goods#1(piece_goods%1:06:00::)","merchandise in the form of fabrics sold by the yard","","yard goods,piece goods"
"archaicism",107002343,,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism",1,96,"domain member usage",109821116,"noun.person",18,"n","caitiff#1(caitiff%1:18:00::)","a cowardly and despicable person","","caitiff"
"archaism",107002343,,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism",1,96,"domain member usage",109821116,"noun.person",18,"n","caitiff#1(caitiff%1:18:00::)","a cowardly and despicable person","","caitiff"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103723843,"noun.artifact",6,"n","military quarters#1(military_quarters%1:06:00::)","living quarters for personnel on a military post","","military quarters"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",104599626,"noun.attribute",7,"n","effeminacy#1(effeminacy%1:07:00::),effeminateness#1(effeminateness%1:07:00::),unmanliness#1(unmanliness%1:07:00::),sissiness#1(sissiness%1:07:00::),womanishness#1(womanishness%1:07:00::),softness#9(softness%1:07:04::)","the trait of being effeminate (derogatory of a man)","the students associated science with masculinity and arts with effeminacy|Spartans accused Athenians of effeminateness|he was shocked by the softness of the atmosphere surrounding the young prince, arising from the superfluity of the femininity that guided him","effeminacy,effeminateness,unmanliness,sissiness,womanishness,softness"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",109274958,"noun.object",17,"n","lees#1(lees%1:17:00::)","the sediment from fermentation of an alcoholic beverage","","lees"
"vernacular",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100847635,"noun.act",4,"n","piece of ass#1(piece_of_ass%1:04:00::),screwing#1(screwing%1:04:00::),shtup#1(shtup%1:04:00::),fuck#1(fuck%1:04:00::),fucking#1(fucking%1:04:00::),nookie#1(nookie%1:04:00::),nooky#1(nooky%1:04:00::),roll in the hay#1(roll_in_the_hay%1:04:00::),piece of tail#1(piece_of_tail%1:04:00::),shag#4(shag%1:04:01::),ass#4(ass%1:04:00::),screw#5(screw%1:04:00::)","slang for sexual intercourse","","piece of ass,screwing,shtup,fuck,fucking,nookie,nooky,roll in the hay,piece of tail,shag,ass,screw"
"filth",107053904,,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth",4,96,"domain member usage",100847635,"noun.act",4,"n","piece of ass#1(piece_of_ass%1:04:00::),screwing#1(screwing%1:04:00::),shtup#1(shtup%1:04:00::),fuck#1(fuck%1:04:00::),fucking#1(fucking%1:04:00::),nookie#1(nookie%1:04:00::),nooky#1(nooky%1:04:00::),roll in the hay#1(roll_in_the_hay%1:04:00::),piece of tail#1(piece_of_tail%1:04:00::),shag#4(shag%1:04:01::),ass#4(ass%1:04:00::),screw#5(screw%1:04:00::)","slang for sexual intercourse","","piece of ass,screwing,shtup,fuck,fucking,nookie,nooky,roll in the hay,piece of tail,shag,ass,screw"
"argot",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100856914,"noun.act",4,"n","cock sucking#1(cock_sucking%1:04:00::),blowjob#1(blowjob%1:04:00::)","slang for fellatio","","cock sucking,blowjob"
"patois",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100856914,"noun.act",4,"n","cock sucking#1(cock_sucking%1:04:00::),blowjob#1(blowjob%1:04:00::)","slang for fellatio","","cock sucking,blowjob"
"argot",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",110320592,"noun.person",18,"n","out-and-outer#1(out-and-outer%1:18:00::)","someone who is excellent at something","","out-and-outer"
"derogation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",110264849,"noun.person",18,"n","Moonie#1(moonie%1:18:00::)","an often derogatory term for a member of the Unification Church","","Moonie"
"patois",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100898370,"noun.act",4,"n","square-bashing#1(square-bashing%1:04:00::)","drill on a barracks square","","square-bashing"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103235889,"noun.artifact",6,"n","soft goods#1(soft_goods%1:06:00::),drygoods#1(drygoods%1:06:00::)","textiles or clothing and related merchandise","","soft goods,drygoods"
